year,scenario,scenario_label,nuts3,slr_m,flood_area_km2,flooded_pixels,gdp_at_risk_bn,buildings_count,buildings_value_bn,storeys
2040,ssp245,SSP2-4.5 (Intermediate),Baixo Alentejo,0.2,0.0,0,0.0,0.0,0.0,1.5
2040,ssp245,SSP2-4.5 (Intermediate),Beira Baixa,0.2,0.0,0,0.0,0.0,0.0,2.0
2040,ssp245,SSP2-4.5 (Intermediate),Beiras e Serra da Estrela,0.2,0.0,0,0.0,0.0,0.0,2.0
2040,ssp245,SSP2-4.5 (Intermediate),Cávado,0.2,0.0096288387,13,6.2772e-05,1.9,0.000957588,2.5
2040,ssp245,SSP2-4.5 (Intermediate),Douro,0.2,0.0,0,0.0,0.0,0.0,2.0
2040,ssp245,SSP2-4.5 (Intermediate),Grande Lisboa,0.2,6.4276201722,8678,0.350644517,5142.1,5.113814648,5.0
2040,ssp245,SSP2-4.5 (Intermediate),Lezíria do Tejo,0.2,1.4917293186,2014,0.001596469,59.7,0.017802298,1.5
2040,ssp245,SSP2-4.5 (Intermediate),Médio Tejo,0.2,0.0,0,0.0,0.0,0.0,2.0
2040,ssp245,SSP2-4.5 (Intermediate),Oeste,0.2,0.22812940920000002,308,0.00066565,27.4,0.013612482,2.5
2040,ssp245,SSP2-4.5 (Intermediate),Península de Setúbal,0.2,1.6976383308,2292,0.013862235,679.1,0.40519232,3.0
2040,ssp245,SSP2-4.5 (Intermediate),Região de Aveiro,0.2,9.1074000504,12296,0.045762007,2276.9,1.132163677,2.5
2040,ssp245,SSP2-4.5 (Intermediate),Região de Coimbra,0.2,6.7875906036,9164,0.014079844,543.0,0.270010356,2.5
2040,ssp245,SSP2-4.5 (Intermediate),Região de Leiria,0.2,0.0007406799,1,1.944e-06,0.1,2.9464e-05,2.0
2040,ssp245,SSP2-4.5 (Intermediate),Terras de Trás-os-Montes,0.2,0.0,0,0.0,0.0,0.0,2.0
2040,ssp245,SSP2-4.5 (Intermediate),Tâmega e Sousa,0.2,0.0,0,0.0,0.0,0.0,2.0
2040,ssp245,SSP2-4.5 (Intermediate),Viseu Dão Lafões,0.2,0.0,0,0.0,0.0,0.0,2.0
2040,ssp245,SSP2-4.5 (Intermediate),Área Metropolitana do Porto,0.2,0.029627196,40,0.00056028,14.8,0.011785699,4.0
2050,ssp245,SSP2-4.5 (Intermediate),Alentejo Central,0.3,0.0,0,0.0,0.0,0.0,2.0
2050,ssp245,SSP2-4.5 (Intermediate),Alentejo Litoral,0.3,8.206733292000001,11080,0.004919866,246.2,0.073454367,1.5
2050,ssp245,SSP2-4.5 (Intermediate),Algarve,0.3,7.684553962500001,10375,0.018907109,1536.9,0.917074677,3.0
2050,ssp245,SSP2-4.5 (Intermediate),Alto Alentejo,0.3,0.0,0,0.0,0.0,0.0,2.0
2050,ssp245,SSP2-4.5 (Intermediate),Alto Minho,0.3,0.2844210816,384,0.000511164,17.1,0.005091422,1.5
2050,ssp245,SSP2-4.5 (Intermediate),Alto Tâmega e Barroso,0.3,0.0,0,0.0,0.0,0.0,2.0
2050,ssp245,SSP2-4.5 (Intermediate),Ave,0.3,0.0,0,0.0,0.0,0.0,2.0
2050,ssp245,SSP2-4.5 (Intermediate),Baixo Alentejo,0.3,0.0,0,0.0,0.0,0.0,1.5
2050,ssp245,SSP2-4.5 (Intermediate),Beira Baixa,0.3,0.0,0,0.0,0.0,0.0,2.0
2050,ssp245,SSP2-4.5 (Intermediate),Beiras e Serra da Estrela,0.3,0.0,0,0.0,0.0,0.0,2.0
2050,ssp245,SSP2-4.5 (Intermediate),Cávado,0.3,0.025923796500000002,35,0.000169002,5.2,0.002578122,2.5
2050,ssp245,SSP2-4.5 (Intermediate),Douro,0.3,0.0,0,0.0,0.0,0.0,2.0
2050,ssp245,SSP2-4.5 (Intermediate),Grande Lisboa,0.3,11.295368475,15250,0.616193694,9036.3,8.986595227,5.0
2050,ssp245,SSP2-4.5 (Intermediate),Lezíria do Tejo,0.3,3.3012103143,4457,0.003533001,132.0,0.039396644,1.5
2050,ssp245,SSP2-4.5 (Intermediate),Médio Tejo,0.3,0.0,0,0.0,0.0,0.0,2.0
2050,ssp245,SSP2-4.5 (Intermediate),Oeste,0.3,0.46810969680000003,632,0.00136588,56.2,0.027932106,2.5
2050,ssp245,SSP2-4.5 (Intermediate),Península de Setúbal,0.3,3.0271587513,4087,0.024718567,1210.9,0.722522256,3.0
2050,ssp245,SSP2-4.5 (Intermediate),Região de Aveiro,0.3,15.3972537612,20788,0.077366671,3849.3,1.914071123,2.5
2050,ssp245,SSP2-4.5 (Intermediate),Região de Coimbra,0.3,9.4651484421,12779,0.019634038,757.2,0.376523608,2.5
2050,ssp245,SSP2-4.5 (Intermediate),Região de Leiria,0.3,0.0014813598,2,3.887e-06,0.1,5.8928e-05,2.0
2050,ssp245,SSP2-4.5 (Intermediate),Terras de Trás-os-Montes,0.3,0.0,0,0.0,0.0,0.0,2.0
2050,ssp245,SSP2-4.5 (Intermediate),Tâmega e Sousa,0.3,0.0,0,0.0,0.0,0.0,2.0
2050,ssp245,SSP2-4.5 (Intermediate),Viseu Dão Lafões,0.3,0.0,0,0.0,0.0,0.0,2.0
2050,ssp245,SSP2-4.5 (Intermediate),Área Metropolitana do Porto,0.3,0.0422187543,57,0.000798398,21.1,0.016794621,4.0
2060,ssp245,SSP2-4.5 (Intermediate),Alentejo Central,0.36,0.0,0,0.0,0.0,0.0,2.0
2060,ssp245,SSP2-4.5 (Intermediate),Alentejo Litoral,0.36,9.9310360992,13408,0.005953571,297.9,0.088887739,1.5
2060,ssp245,SSP2-4.5 (Intermediate),Algarve,0.36,10.0813941189,13611,0.024804304,2016.3,1.203113583,3.0
2060,ssp245,SSP2-4.5 (Intermediate),Alto Alentejo,0.36,0.0,0,0.0,0.0,0.0,2.0
2060,ssp245,SSP2-4.5 (Intermediate),Alto Minho,0.36,0.44811133950000004,605,0.00080535,26.9,0.008021641,1.5
2060,ssp245,SSP2-4.5 (Intermediate),Alto Tâmega e Barroso,0.36,0.0,0,0.0,0.0,0.0,2.0
2060,ssp245,SSP2-4.5 (Intermediate),Ave,0.36,0.0,0,0.0,0.0,0.0,2.0
2060,ssp245,SSP2-4.5 (Intermediate),Baixo Alentejo,0.36,0.0,0,0.0,0.0,0.0,1.5
2060,ssp245,SSP2-4.5 (Intermediate),Beira Baixa,0.36,0.0,0,0.0,0.0,0.0,2.0
2060,ssp245,SSP2-4.5 (Intermediate),Beiras e Serra da Estrela,0.36,0.0,0,0.0,0.0,0.0,2.0
2060,ssp245,SSP2-4.5 (Intermediate),Cávado,0.36,0.056291672400000006,76,0.000366975,11.3,0.005598207,2.5
2060,ssp245,SSP2-4.5 (Intermediate),Douro,0.36,0.0,0,0.0,0.0,0.0,2.0
2060,ssp245,SSP2-4.5 (Intermediate),Grande Lisboa,0.36,14.96173398,20200,0.816204106,11969.4,11.903555644,5.0
2060,ssp245,SSP2-4.5 (Intermediate),Lezíria do Tejo,0.36,4.788495553500001,6465,0.005124714,191.5,0.057145906,1.5
2060,ssp245,SSP2-4.5 (Intermediate),Médio Tejo,0.36,0.0,0,0.0,0.0,0.0,2.0
2060,ssp245,SSP2-4.5 (Intermediate),Oeste,0.36,0.6555017115,885,0.001912664,78.7,0.039113787,2.5
2060,ssp245,SSP2-4.5 (Intermediate),Península de Setúbal,0.36,4.0107816585,5415,0.032750439,1604.3,0.957293373,3.0
2060,ssp245,SSP2-4.5 (Intermediate),Região de Aveiro,0.36,19.6346834691,26509,0.098658509,4908.7,2.440836607,2.5
2060,ssp245,SSP2-4.5 (Intermediate),Região de Coimbra,0.36,10.9042894878,14722,0.022619322,872.3,0.433772639,2.5
2060,ssp245,SSP2-4.5 (Intermediate),Região de Leiria,0.36,0.0029627196,4,7.775e-06,0.3,0.000117857,2.0
2060,ssp245,SSP2-4.5 (Intermediate),Terras de Trás-os-Montes,0.36,0.0,0,0.0,0.0,0.0,2.0
2060,ssp245,SSP2-4.5 (Intermediate),Tâmega e Sousa,0.36,0.0,0,0.0,0.0,0.0,2.0
2060,ssp245,SSP2-4.5 (Intermediate),Viseu Dão Lafões,0.36,0.0,0,0.0,0.0,0.0,2.0
2060,ssp245,SSP2-4.5 (Intermediate),Área Metropolitana do Porto,0.36,0.0548103126,74,0.001036517,27.4,0.021803543,4.0
2075,ssp245,SSP2-4.5 (Intermediate),Alentejo Central,0.45,0.0,0,0.0,0.0,0.0,2.0
2075,ssp245,SSP2-4.5 (Intermediate),Alentejo Litoral,0.45,12.431571441600001,16784,0.00745262,372.9,0.111268781,1.5
2075,ssp245,SSP2-4.5 (Intermediate),Algarve,0.45,14.201055722700001,19173,0.034940337,2840.2,1.694754003,3.0
2075,ssp245,SSP2-4.5 (Intermediate),Alto Alentejo,0.45,0.0,0,0.0,0.0,0.0,2.0
2075,ssp245,SSP2-4.5 (Intermediate),Alto Minho,0.45,0.7169781432000001,968,0.00128856,43.0,0.012834626,1.5
2075,ssp245,SSP2-4.5 (Intermediate),Alto Tâmega e Barroso,0.45,0.0,0,0.0,0.0,0.0,2.0
2075,ssp245,SSP2-4.5 (Intermediate),Ave,0.45,0.0,0,0.0,0.0,0.0,2.0
2075,ssp245,SSP2-4.5 (Intermediate),Baixo Alentejo,0.45,0.0,0,0.0,0.0,0.0,1.5
2075,ssp245,SSP2-4.5 (Intermediate),Beira Baixa,0.45,0.0,0,0.0,0.0,0.0,2.0
2075,ssp245,SSP2-4.5 (Intermediate),Beiras e Serra da Estrela,0.45,0.0,0,0.0,0.0,0.0,2.0
2075,ssp245,SSP2-4.5 (Intermediate),Cávado,0.45,0.1088799453,147,0.000709807,21.8,0.010828111,2.5
2075,ssp245,SSP2-4.5 (Intermediate),Douro,0.45,0.0,0,0.0,0.0,0.0,2.0
2075,ssp245,SSP2-4.5 (Intermediate),Grande Lisboa,0.45,21.4093525095,28905,1.167939589,17127.5,17.033280985,5.0
2075,ssp245,SSP2-4.5 (Intermediate),Lezíria do Tejo,0.45,7.6149300519,10281,0.008149603,304.6,0.090876576,1.5
2075,ssp245,SSP2-4.5 (Intermediate),Médio Tejo,0.45,0.0,0,0.0,0.0,0.0,2.0
2075,ssp245,SSP2-4.5 (Intermediate),Oeste,0.45,0.9510329916000001,1284,0.002774984,114.1,0.056748139,2.5
2075,ssp245,SSP2-4.5 (Intermediate),Península de Setúbal,0.45,5.7461946642,7758,0.046921127,2298.5,1.371501753,3.0
2075,ssp245,SSP2-4.5 (Intermediate),Região de Aveiro,0.45,26.2859889711,35489,0.132079363,6571.5,3.267677029,2.5
2075,ssp245,SSP2-4.5 (Intermediate),Região de Coimbra,0.45,12.7308061212,17188,0.026408158,1018.5,0.506431471,2.5
2075,ssp245,SSP2-4.5 (Intermediate),Região de Leiria,0.45,0.0051847593,7,1.3606e-05,0.5,0.00020625,2.0
2075,ssp245,SSP2-4.5 (Intermediate),Terras de Trás-os-Montes,0.45,0.0,0,0.0,0.0,0.0,2.0
2075,ssp245,SSP2-4.5 (Intermediate),Tâmega e Sousa,0.45,0.0,0,0.0,0.0,0.0,2.0
2075,ssp245,SSP2-4.5 (Intermediate),Viseu Dão Lafões,0.45,0.0,0,0.0,0.0,0.0,2.0
2075,ssp245,SSP2-4.5 (Intermediate),Área Metropolitana do Porto,0.45,0.0755493498,102,0.001428713,37.8,0.030053532,4.0
2100,ssp245,SSP2-4.5 (Intermediate),Alentejo Central,0.6,0.0,0,0.0,0.0,0.0,2.0
2100,ssp245,SSP2-4.5 (Intermediate),Alentejo Litoral,0.6,17.6778071733,23867,0.010597693,530.3,0.158225214,1.5
2100,ssp245,SSP2-4.5 (Intermediate),Algarve,0.6,26.6207762859,35941,0.065497869,5324.2,3.176923466,3.0
2100,ssp245,SSP2-4.5 (Intermediate),Alto Alentejo,0.6,0.0,0,0.0,0.0,0.0,2.0
2100,ssp245,SSP2-4.5 (Intermediate),Alto Minho,0.6,1.9205829807,2593,0.00345169,115.2,0.034380356,1.5
2100,ssp245,SSP2-4.5 (Intermediate),Alto Tâmega e Barroso,0.6,0.0,0,0.0,0.0,0.0,2.0
2100,ssp245,SSP2-4.5 (Intermediate),Ave,0.6,0.0,0,0.0,0.0,0.0,2.0
2100,ssp245,SSP2-4.5 (Intermediate),Baixo Alentejo,0.6,0.0,0,0.0,0.0,0.0,1.5
2100,ssp245,SSP2-4.5 (Intermediate),Beira Baixa,0.6,0.0,0,0.0,0.0,0.0,2.0
2100,ssp245,SSP2-4.5 (Intermediate),Beiras e Serra da Estrela,0.6,0.0,0,0.0,0.0,0.0,2.0
2100,ssp245,SSP2-4.5 (Intermediate),Cávado,0.6,0.51847593,700,0.003380034,103.7,0.051562432,2.5
2100,ssp245,SSP2-4.5 (Intermediate),Douro,0.6,0.0,0,0.0,0.0,0.0,2.0
2100,ssp245,SSP2-4.5 (Intermediate),Grande Lisboa,0.6,35.1756291309,47491,1.918928179,28140.5,27.985730748,5.0
2100,ssp245,SSP2-4.5 (Intermediate),Lezíria do Tejo,0.6,18.282942651600003,24684,0.019566657,731.3,0.218188639,1.5
2100,ssp245,SSP2-4.5 (Intermediate),Médio Tejo,0.6,0.0,0,0.0,0.0,0.0,2.0
2100,ssp245,SSP2-4.5 (Intermediate),Oeste,0.6,1.5006174774,2026,0.004378596,180.1,0.089541846,2.5
2100,ssp245,SSP2-4.5 (Intermediate),Península de Setúbal,0.6,11.0776085844,14956,0.09045532,4431.0,2.644003637,3.0
2100,ssp245,SSP2-4.5 (Intermediate),Região de Aveiro,0.6,37.5909862848,50752,0.18888365,9397.7,4.673029518,2.5
2100,ssp245,SSP2-4.5 (Intermediate),Região de Coimbra,0.6,15.8446244208,21392,0.032867309,1267.6,0.630299164,2.5
2100,ssp245,SSP2-4.5 (Intermediate),Região de Leiria,0.6,0.0066661191,9,1.7493e-05,0.7,0.000265178,2.0
2100,ssp245,SSP2-4.5 (Intermediate),Terras de Trás-os-Montes,0.6,0.0,0,0.0,0.0,0.0,2.0
2100,ssp245,SSP2-4.5 (Intermediate),Tâmega e Sousa,0.6,0.0,0,0.0,0.0,0.0,2.0
2100,ssp245,SSP2-4.5 (Intermediate),Viseu Dão Lafões,0.6,0.0,0,0.0,0.0,0.0,2.0
2100,ssp245,SSP2-4.5 (Intermediate),Área Metropolitana do Porto,0.6,1.0658383761,1439,0.02015606,532.9,0.423990509,4.0
2025,ssp585,SSP5-8.5 (High),Alentejo Central,0.065,0.0,0,0.0,0.0,0.0,2.0
2025,ssp585,SSP5-8.5 (High),Alentejo Litoral,0.065,1.5872770257000002,2143,0.000951559,47.6,0.014206923,1.5
2025,ssp585,SSP5-8.5 (High),Algarve,0.065,1.1450911254,1546,0.002817387,229.0,0.136655176,3.0
2025,ssp585,SSP5-8.5 (High),Alto Alentejo,0.065,0.0,0,0.0,0.0,0.0,2.0
2025,ssp585,SSP5-8.5 (High),Alto Minho,0.065,0.0266644764,36,4.7922e-05,1.6,0.000477321,1.5
2025,ssp585,SSP5-8.5 (High),Alto Tâmega e Barroso,0.065,0.0,0,0.0,0.0,0.0,2.0
2025,ssp585,SSP5-8.5 (High),Ave,0.065,0.0,0,0.0,0.0,0.0,2.0
2025,ssp585,SSP5-8.5 (High),Baixo Alentejo,0.065,0.0,0,0.0,0.0,0.0,1.5
2025,ssp585,SSP5-8.5 (High),Beira Baixa,0.065,0.0,0,0.0,0.0,0.0,2.0
2025,ssp585,SSP5-8.5 (High),Beiras e Serra da Estrela,0.065,0.0,0,0.0,0.0,0.0,2.0
2025,ssp585,SSP5-8.5 (High),Cávado,0.065,0.0007406799,1,4.829e-06,0.1,7.3661e-05,2.5
2025,ssp585,SSP5-8.5 (High),Douro,0.065,0.0,0,0.0,0.0,0.0,2.0
2025,ssp585,SSP5-8.5 (High),Grande Lisboa,0.065,1.6680111348000002,2252,0.090994636,1334.4,1.327069669,5.0
2025,ssp585,SSP5-8.5 (High),Lezíria do Tejo,0.065,0.244424367,330,0.000261586,9.8,0.00291696,1.5
2025,ssp585,SSP5-8.5 (High),Médio Tejo,0.065,0.0,0,0.0,0.0,0.0,2.0
2025,ssp585,SSP5-8.5 (High),Oeste,0.065,0.056291672400000006,76,0.000164251,6.8,0.003358924,2.5
2025,ssp585,SSP5-8.5 (High),Península de Setúbal,0.065,0.44292658020000003,598,0.003616761,177.2,0.105717717,3.0
2025,ssp585,SSP5-8.5 (High),Região de Aveiro,0.065,2.5323845781000003,3419,0.012724488,633.1,0.31480706,2.5
2025,ssp585,SSP5-8.5 (High),Região de Coimbra,0.065,2.29610769,3100,0.004762933,183.7,0.091339165,2.5
2025,ssp585,SSP5-8.5 (High),Região de Leiria,0.065,0.0,0,0.0,0.0,0.0,2.0
2025,ssp585,SSP5-8.5 (High),Terras de Trás-os-Montes,0.065,0.0,0,0.0,0.0,0.0,2.0
2025,ssp585,SSP5-8.5 (High),Tâmega e Sousa,0.065,0.0,0,0.0,0.0,0.0,2.0
2025,ssp585,SSP5-8.5 (High),Viseu Dão Lafões,0.065,0.0,0,0.0,0.0,0.0,2.0
2025,ssp585,SSP5-8.5 (High),Área Metropolitana do Porto,0.065,0.0170356377,23,0.000322161,8.5,0.006776777,4.0
2030,ssp585,SSP5-8.5 (High),Alentejo Central,0.13,0.0,0,0.0,0.0,0.0,2.0
2030,ssp585,SSP5-8.5 (High),Alentejo Litoral,0.13,3.3908325822000003,4578,0.002032775,101.7,0.030349647,1.5
2030,ssp585,SSP5-8.5 (High),Algarve,0.13,2.4538725087,3313,0.006037518,490.8,0.292845147,3.0
2030,ssp585,SSP5-8.5 (High),Alto Alentejo,0.13,0.0,0,0.0,0.0,0.0,2.0
2030,ssp585,SSP5-8.5 (High),Alto Minho,0.13,0.056291672400000006,76,0.000101168,3.4,0.001007677,1.5
2030,ssp585,SSP5-8.5 (High),Alto Tâmega e Barroso,0.13,0.0,0,0.0,0.0,0.0,2.0
2030,ssp585,SSP5-8.5 (High),Ave,0.13,0.0,0,0.0,0.0,0.0,2.0
2030,ssp585,SSP5-8.5 (High),Baixo Alentejo,0.13,0.0,0,0.0,0.0,0.0,1.5
2030,ssp585,SSP5-8.5 (High),Beira Baixa,0.13,0.0,0,0.0,0.0,0.0,2.0
2030,ssp585,SSP5-8.5 (High),Beiras e Serra da Estrela,0.13,0.0,0,0.0,0.0,0.0,2.0
2030,ssp585,SSP5-8.5 (High),Cávado,0.13,0.0014813598,2,9.657e-06,0.3,0.000147321,2.5
2030,ssp585,SSP5-8.5 (High),Douro,0.13,0.0,0,0.0,0.0,0.0,2.0
2030,ssp585,SSP5-8.5 (High),Grande Lisboa,0.13,3.7056215397,5003,0.202151938,2964.5,2.948192519,5.0
2030,ssp585,SSP5-8.5 (High),Lezíria do Tejo,0.13,0.6799441482,918,0.000727686,27.2,0.008114454,1.5
2030,ssp585,SSP5-8.5 (High),Médio Tejo,0.13,0.0,0,0.0,0.0,0.0,2.0
2030,ssp585,SSP5-8.5 (High),Oeste,0.13,0.1229528634,166,0.00035876,14.8,0.007336597,2.5
2030,ssp585,SSP5-8.5 (High),Península de Setúbal,0.13,0.9643652298000001,1302,0.007874621,385.7,0.230174695,3.0
2030,ssp585,SSP5-8.5 (High),Região de Aveiro,0.13,5.4899194188000005,7412,0.02758523,1372.5,0.682465613,2.5
2030,ssp585,SSP5-8.5 (High),Região de Coimbra,0.13,4.6092510177,6223,0.009561204,368.7,0.183356007,2.5
2030,ssp585,SSP5-8.5 (High),Região de Leiria,0.13,0.0007406799,1,1.944e-06,0.1,2.9464e-05,2.0
2030,ssp585,SSP5-8.5 (High),Terras de Trás-os-Montes,0.13,0.0,0,0.0,0.0,0.0,2.0
2030,ssp585,SSP5-8.5 (High),Tâmega e Sousa,0.13,0.0,0,0.0,0.0,0.0,2.0
2030,ssp585,SSP5-8.5 (High),Viseu Dão Lafões,0.13,0.0,0,0.0,0.0,0.0,2.0
2030,ssp585,SSP5-8.5 (High),Área Metropolitana do Porto,0.13,0.0237017568,32,0.000448224,11.9,0.009428559,4.0
2040,ssp585,SSP5-8.5 (High),Alentejo Central,0.265,0.0,0,0.0,0.0,0.0,2.0
2040,ssp585,SSP5-8.5 (High),Alentejo Litoral,0.265,7.1927425089,9711,0.004311987,215.8,0.064378642,1.5
2040,ssp585,SSP5-8.5 (High),Algarve,0.265,6.399474336,8640,0.015745293,1279.9,0.763713273,3.0
2040,ssp585,SSP5-8.5 (High),Alto Alentejo,0.265,0.0,0,0.0,0.0,0.0,2.0
2040,ssp585,SSP5-8.5 (High),Alto Minho,0.265,0.2259073695,305,0.000406003,13.6,0.004043968,1.5
2040,ssp585,SSP5-8.5 (High),Alto Tâmega e Barroso,0.265,0.0,0,0.0,0.0,0.0,2.0
2040,ssp585,SSP5-8.5 (High),Ave,0.265,0.0,0,0.0,0.0,0.0,2.0
2040,ssp585,SSP5-8.5 (High),Baixo Alentejo,0.265,0.0,0,0.0,0.0,0.0,1.5
2040,ssp585,SSP5-8.5 (High),Beira Baixa,0.265,0.0,0,0.0,0.0,0.0,2.0
2040,ssp585,SSP5-8.5 (High),Beiras e Serra da Estrela,0.265,0.0,0,0.0,0.0,0.0,2.0
2040,ssp585,SSP5-8.5 (High),Cávado,0.265,0.0185169975,25,0.000120715,3.7,0.001841515,2.5
2040,ssp585,SSP5-8.5 (High),Douro,0.265,0.0,0,0.0,0.0,0.0,2.0
2040,ssp585,SSP5-8.5 (High),Grande Lisboa,0.265,9.4192262883,12717,0.513844932,7535.4,7.493936492,5.0
2040,ssp585,SSP5-8.5 (High),Lezíria do Tejo,0.265,2.5560863349000003,3451,0.002735559,102.2,0.030504335,1.5
2040,ssp585,SSP5-8.5 (High),Médio Tejo,0.265,0.0,0,0.0,0.0,0.0,2.0
2040,ssp585,SSP5-8.5 (High),Oeste,0.265,0.3821908284,516,0.00111518,45.9,0.022805327,2.5
2040,ssp585,SSP5-8.5 (High),Península de Setúbal,0.265,2.5138675806,3394,0.020527237,1005.5,0.600009919,3.0
2040,ssp585,SSP5-8.5 (High),Região de Aveiro,0.265,13.0441137189,17611,0.065542835,3261.0,1.621546399,2.5
2040,ssp585,SSP5-8.5 (High),Região de Coimbra,0.265,8.6318835546,11654,0.017905555,690.6,0.34337633,2.5
2040,ssp585,SSP5-8.5 (High),Região de Leiria,0.265,0.0007406799,1,1.944e-06,0.1,2.9464e-05,2.0
2040,ssp585,SSP5-8.5 (High),Terras de Trás-os-Montes,0.265,0.0,0,0.0,0.0,0.0,2.0
2040,ssp585,SSP5-8.5 (High),Tâmega e Sousa,0.265,0.0,0,0.0,0.0,0.0,2.0
2040,ssp585,SSP5-8.5 (High),Viseu Dão Lafões,0.265,0.0,0,0.0,0.0,0.0,2.0
2040,ssp585,SSP5-8.5 (High),Área Metropolitana do Porto,0.265,0.0362933151,49,0.000686343,18.1,0.014437481,4.0
2050,ssp585,SSP5-8.5 (High),Alentejo Central,0.4,0.0,0,0.0,0.0,0.0,2.0
2050,ssp585,SSP5-8.5 (High),Alentejo Litoral,0.4,11.0687204256,14944,0.006635603,332.1,0.099070583,1.5
2050,ssp585,SSP5-8.5 (High),Algarve,0.4,11.871617437200001,16028,0.029208977,2374.3,1.416758836,3.0
2050,ssp585,SSP5-8.5 (High),Alto Alentejo,0.4,0.0,0,0.0,0.0,0.0,2.0
2050,ssp585,SSP5-8.5 (High),Alto Minho,0.4,0.5599540044,756,0.001006355,33.6,0.010023737,1.5
2050,ssp585,SSP5-8.5 (High),Alto Tâmega e Barroso,0.4,0.0,0,0.0,0.0,0.0,2.0
2050,ssp585,SSP5-8.5 (High),Ave,0.4,0.0,0,0.0,0.0,0.0,2.0
2050,ssp585,SSP5-8.5 (High),Baixo Alentejo,0.4,0.0,0,0.0,0.0,0.0,1.5
2050,ssp585,SSP5-8.5 (High),Beira Baixa,0.4,0.0,0,0.0,0.0,0.0,2.0
2050,ssp585,SSP5-8.5 (High),Beiras e Serra da Estrela,0.4,0.0,0,0.0,0.0,0.0,2.0
2050,ssp585,SSP5-8.5 (High),Cávado,0.4,0.0807341091,109,0.00052632,16.1,0.008029007,2.5
2050,ssp585,SSP5-8.5 (High),Douro,0.4,0.0,0,0.0,0.0,0.0,2.0
2050,ssp585,SSP5-8.5 (High),Grande Lisboa,0.4,17.682251252700002,23873,0.964615873,14145.8,14.067999203,5.0
2050,ssp585,SSP5-8.5 (High),Lezíria do Tejo,0.4,5.982471552300001,8077,0.006402524,239.3,0.071394816,1.5
2050,ssp585,SSP5-8.5 (High),Médio Tejo,0.4,0.0,0,0.0,0.0,0.0,2.0
2050,ssp585,SSP5-8.5 (High),Oeste,0.4,0.7843800141,1059,0.002288713,94.1,0.046803956,2.5
2050,ssp585,SSP5-8.5 (High),Península de Setúbal,0.4,4.7484988389,6411,0.038774342,1899.4,1.133371711,3.0
2050,ssp585,SSP5-8.5 (High),Região de Aveiro,0.4,22.5351859575,30425,0.113232681,5633.8,2.801405325,2.5
2050,ssp585,SSP5-8.5 (High),Região de Coimbra,0.4,11.747923893900001,15861,0.024369315,939.8,0.467332416,2.5
2050,ssp585,SSP5-8.5 (High),Região de Leiria,0.4,0.0044440794,6,1.1662e-05,0.4,0.000176785,2.0
2050,ssp585,SSP5-8.5 (High),Terras de Trás-os-Montes,0.4,0.0,0,0.0,0.0,0.0,2.0
2050,ssp585,SSP5-8.5 (High),Tâmega e Sousa,0.4,0.0,0,0.0,0.0,0.0,2.0
2050,ssp585,SSP5-8.5 (High),Viseu Dão Lafões,0.4,0.0,0,0.0,0.0,0.0,2.0
2050,ssp585,SSP5-8.5 (High),Área Metropolitana do Porto,0.4,0.0644391513,87,0.001218608,32.2,0.025633895,4.0
2060,ssp585,SSP5-8.5 (High),Alentejo Central,0.52,0.0,0,0.0,0.0,0.0,2.0
2060,ssp585,SSP5-8.5 (High),Alentejo Litoral,0.52,15.5105777859,20941,0.009298458,465.3,0.138827428,1.5
2060,ssp585,SSP5-8.5 (High),Algarve,0.52,22.392234736800003,30232,0.055093948,4478.4,2.672289314,3.0
2060,ssp585,SSP5-8.5 (High),Alto Alentejo,0.52,0.0,0,0.0,0.0,0.0,2.0
2060,ssp585,SSP5-8.5 (High),Alto Minho,0.52,1.5672786684000002,2116,0.002816728,94.0,0.028055856,1.5
2060,ssp585,SSP5-8.5 (High),Alto Tâmega e Barroso,0.52,0.0,0,0.0,0.0,0.0,2.0
2060,ssp585,SSP5-8.5 (High),Ave,0.52,0.0,0,0.0,0.0,0.0,2.0
2060,ssp585,SSP5-8.5 (High),Baixo Alentejo,0.52,0.0,0,0.0,0.0,0.0,1.5
2060,ssp585,SSP5-8.5 (High),Beira Baixa,0.52,0.0,0,0.0,0.0,0.0,2.0
2060,ssp585,SSP5-8.5 (High),Beiras e Serra da Estrela,0.52,0.0,0,0.0,0.0,0.0,2.0
2060,ssp585,SSP5-8.5 (High),Cávado,0.52,0.4414452204,596,0.002877857,88.3,0.043901728,2.5
2060,ssp585,SSP5-8.5 (High),Douro,0.52,0.0,0,0.0,0.0,0.0,2.0
2060,ssp585,SSP5-8.5 (High),Grande Lisboa,0.52,27.4770022503,37097,1.498946719,21981.6,21.860703155,5.0
2060,ssp585,SSP5-8.5 (High),Lezíria do Tejo,0.52,14.7336045708,19892,0.015768107,589.3,0.175830838,1.5
2060,ssp585,SSP5-8.5 (High),Médio Tejo,0.52,0.0,0,0.0,0.0,0.0,2.0
2060,ssp585,SSP5-8.5 (High),Oeste,0.52,1.1873098797000001,1603,0.003464407,142.5,0.070846781,2.5
2060,ssp585,SSP5-8.5 (High),Península de Setúbal,0.52,8.9288961945,12055,0.072909794,3571.6,2.13114896,3.0
2060,ssp585,SSP5-8.5 (High),Região de Aveiro,0.52,31.8603458985,43015,0.160088867,7965.1,3.960639279,2.5
