idx,lat,lon,elev_m,below_threshold
142,39.082523,-8.843404,8.365,False
143,39.081598,-8.84539,10.639,False
144,39.080519,-8.847243,10.474,False
145,39.079386,-8.849042,11.811,False
146,39.078251,-8.85084,8.552,False
147,39.077115,-8.852636,6.726,False
148,39.075975,-8.854428,6.211,False
149,39.074836,-8.856221,4.368,True
150,39.073694,-8.858011,3.795,True
151,39.072546,-8.859795,5.006,False
152,39.071361,-8.861537,4.429,True
153,39.070319,-8.863423,9.573,False
154,39.069297,-8.865329,9.204,False
155,39.068276,-8.867236,10.429,False
156,39.067255,-8.869142,7.53,False
157,39.066233,-8.871049,5.685,False
158,39.065212,-8.872955,4.47,True
159,39.064191,-8.874862,5.021,False
160,39.063169,-8.876768,3.282,True
161,39.062148,-8.878675,2.389,True
162,39.061127,-8.880581,1.746,True
163,39.060105,-8.882488,3.81,True
164,39.059084,-8.884394,6.639,False
165,39.058063,-8.886301,5.022,False
166,39.057041,-8.888207,3.765,True
167,39.05602,-8.890114,3.766,True
168,39.054999,-8.89202,2.566,True
169,39.053977,-8.893927,4.111,True
170,39.052956,-8.895833,2.364,True
171,39.051935,-8.89774,2.77,True
172,39.050914,-8.899646,3.652,True
173,39.049892,-8.901553,2.693,True
174,39.048871,-8.903459,4.002,True
175,39.04785,-8.905366,5.32,False
176,39.046828,-8.907272,3.842,True
177,39.045807,-8.909179,3.372,True
178,39.044786,-8.911085,3.53,True
179,39.043764,-8.912992,0.75,True
180,39.042743,-8.914898,1.773,True
181,39.041722,-8.916805,6.897,False
182,39.0407,-8.918711,5.869,False
183,39.039679,-8.920618,6.128,False
184,39.038658,-8.922524,4.846,True
185,39.037636,-8.924431,4.939,True
186,39.036615,-8.926337,6.489,False
187,39.035594,-8.928244,5.12,False
188,39.034572,-8.930151,2.874,True
189,39.033551,-8.932057,2.744,True
190,39.03253,-8.933964,3.98,True
191,39.033672,-8.932579,2.866,True
192,39.034814,-8.930792,3.956,True
193,39.035884,-8.928931,7.124,False
194,39.036951,-8.927067,8.43,False
195,39.038026,-8.92521,7.887,False
196,39.039122,-8.923374,6.181,False
197,39.040196,-8.921517,5.532,False
198,39.041263,-8.919652,7.202,False
199,39.04233,-8.917788,7.812,False
200,39.043397,-8.915923,3.844,True
201,39.044464,-8.914059,4.79,True
202,39.04553,-8.912194,4.854,True
203,39.046597,-8.91033,5.917,False
204,39.047664,-8.908465,6.198,False
205,39.048718,-8.906589,8.742,False
206,39.049728,-8.904672,7.391,False
207,39.050722,-8.902742,5.281,False
208,39.051702,-8.9008,5.86,False
209,39.052681,-8.898856,8.006,False
210,39.053659,-8.896913,5.933,False
211,39.054638,-8.894969,5.572,False
212,39.055616,-8.893026,4.77,True
213,39.056595,-8.891082,4.897,True
214,39.057574,-8.889138,4.941,True
215,39.058552,-8.887195,6.024,False
216,39.059531,-8.885251,8.186,False
217,39.060509,-8.883308,5.8,False
218,39.061488,-8.881364,4.401,True
219,39.062466,-8.87942,2.481,True
220,39.063445,-8.877477,2.353,True
221,39.064424,-8.875533,5.043,False
222,39.065402,-8.87359,4.59,True
223,39.066381,-8.871646,7.005,False
224,39.067359,-8.869702,9.409,False
225,39.068338,-8.867759,10.752,False
226,39.069316,-8.865815,11.178,False
227,39.070295,-8.863872,10.476,False
228,39.071297,-8.86195,5.497,False
229,39.072431,-8.860151,5.55,False
230,39.073564,-8.858352,3.623,True
231,39.074697,-8.856553,4.719,True
232,39.07583,-8.854754,6.204,False
233,39.076965,-8.852956,7.229,False
234,39.078099,-8.851158,8.167,False
235,39.079234,-8.84936,12.066,False
236,39.080369,-8.847562,11.103,False
237,39.081464,-8.845725,10.313,False
238,39.082417,-8.843762,9.547,False
239,39.083196,-8.841674,6.767,False
240,39.083787,-8.839488,5.483,False
241,39.084199,-8.837233,6.11,False
242,39.083811,-8.837255,6.813,False
243,39.082817,-8.839185,4.48,True
244,39.081823,-8.841116,5.134,False
245,39.080829,-8.843047,2.32,True
246,39.079834,-8.844977,5.704,False
247,39.07884,-8.846908,3.193,True
248,39.077846,-8.848839,4.596,True
249,39.076852,-8.85077,4.709,True
250,39.075858,-8.8527,4.533,True
251,39.074863,-8.854631,3.953,True
252,39.073869,-8.856562,3.92,True
253,39.072875,-8.858492,3.397,True
254,39.071881,-8.860423,4.957,True
255,39.070886,-8.862354,6.393,False
256,39.069892,-8.864285,9.243,False
257,39.068898,-8.866215,10.485,False
258,39.067904,-8.868146,8.379,False
259,39.06691,-8.870077,7.571,False
260,39.065915,-8.872007,4.929,True
261,39.064921,-8.873938,5.48,False
262,39.063927,-8.875869,5.081,False
263,39.062933,-8.8778,2.427,True
264,39.061971,-8.879757,2.986,True
265,39.061018,-8.881722,4.096,True
266,39.060066,-8.883687,6.018,False
267,39.059115,-8.885653,7.153,False
268,39.058164,-8.887619,5.62,False
269,39.057212,-8.889585,5.072,False
270,39.056261,-8.89155,4.279,True
271,39.05531,-8.893516,4.768,True
272,39.054353,-8.895477,5.068,False
273,39.053384,-8.897428,6.315,False
274,39.052364,-8.899337,7.873,False
275,39.051352,-8.901251,4.83,True
276,39.050336,-8.903161,5.459,False
277,39.049281,-8.905037,7.099,False
278,39.048226,-8.906913,7.2,False
279,39.047172,-8.908789,5.949,False
280,39.046117,-8.910665,5.231,False
281,39.045062,-8.912541,4.283,True
282,39.044008,-8.914417,4.17,True
283,39.042953,-8.916293,4.349,True
284,39.041898,-8.918168,7.66,False
285,39.040843,-8.920044,6.565,False
286,39.039789,-8.92192,5.057,False
287,39.038734,-8.923796,6.03,False
288,39.037679,-8.925672,8.284,False
289,39.036624,-8.927548,8.271,False
290,39.03556,-8.929415,5.394,False
291,39.03448,-8.931266,4.235,True
292,39.033298,-8.933009,3.926,True
293,39.032809,-8.933413,3.964,True
294,39.033884,-8.931556,3.17,True
295,39.034959,-8.929699,3.367,True
296,39.036034,-8.927843,6.618,False
297,39.037109,-8.925986,7.409,False
298,39.038184,-8.924129,5.745,False
299,39.039259,-8.922273,4.701,True
300,39.040334,-8.920416,6.21,False
301,39.041409,-8.918559,6.692,False
302,39.042484,-8.916703,5.286,False
303,39.043559,-8.914846,3.146,True
304,39.044634,-8.912989,3.378,True
305,39.045709,-8.911133,4.68,True
306,39.046784,-8.909276,5.786,False
