idx,lat,lon,elev_m,below_threshold,flood_zone
64,38.864339,-9.059714,6.806,False,"Póvoa de Santa Iria (events: 2008, 2010, 2026)"
65,38.863966,-9.060035,6.907,False,"Póvoa de Santa Iria (events: 2008, 2010, 2026)"
66,38.863592,-9.060357,7.29,False,"Póvoa de Santa Iria (events: 2008, 2010, 2026)"
67,38.863219,-9.060678,8.329,False,"Póvoa de Santa Iria (events: 2008, 2010, 2026)"
68,38.862845,-9.061,8.907,False,"Póvoa de Santa Iria (events: 2008, 2010, 2026)"
69,38.862472,-9.061322,9.844,False,"Póvoa de Santa Iria (events: 2008, 2010, 2026)"
70,38.862098,-9.061643,11.969,False,"Póvoa de Santa Iria (events: 2008, 2010, 2026)"
71,38.861725,-9.061965,14.147,False,"Póvoa de Santa Iria (events: 2008, 2010, 2026)"
72,38.861351,-9.062286,13.989,False,"Póvoa de Santa Iria (events: 2008, 2010, 2026)"
73,38.860978,-9.062608,13.818,False,"Póvoa de Santa Iria (events: 2008, 2010, 2026)"
74,38.860604,-9.062929,13.176,False,"Póvoa de Santa Iria (events: 2008, 2010, 2026)"
75,38.860231,-9.063251,11.222,False,"Póvoa de Santa Iria (events: 2008, 2010, 2026)"
76,38.859857,-9.063573,10.203,False,"Póvoa de Santa Iria (events: 2008, 2010, 2026)"
77,38.859484,-9.063894,10.243,False,"Póvoa de Santa Iria (events: 2008, 2010, 2026)"
78,38.859118,-9.064229,10.182,False,"Póvoa de Santa Iria (events: 2008, 2010, 2026)"
79,38.858784,-9.064615,10.027,False,"Póvoa de Santa Iria (events: 2008, 2010, 2026)"
80,38.85846,-9.065016,9.043,False,"Póvoa de Santa Iria (events: 2008, 2010, 2026)"
81,38.858157,-9.065441,8.261,False,"Póvoa de Santa Iria (events: 2008, 2010, 2026)"
82,38.857861,-9.065877,8.667,False,"Póvoa de Santa Iria (events: 2008, 2010, 2026)"
83,38.857566,-9.066312,8.548,False,"Póvoa de Santa Iria (events: 2008, 2010, 2026)"
84,38.857274,-9.066751,7.537,False,"Póvoa de Santa Iria (events: 2008, 2010, 2026)"
85,38.856994,-9.067203,6.568,False,"Póvoa de Santa Iria (events: 2008, 2010, 2026)"
86,38.856713,-9.067654,6.865,False,"Póvoa de Santa Iria (events: 2008, 2010, 2026)"
87,38.856432,-9.068104,7.433,False,"Póvoa de Santa Iria (events: 2008, 2010, 2026)"
88,38.856148,-9.068552,8.833,False,"Póvoa de Santa Iria (events: 2008, 2010, 2026)"
89,38.855863,-9.068999,9.014,False,"Póvoa de Santa Iria (events: 2008, 2010, 2026)"
90,38.855579,-9.069446,8.223,False,"Póvoa de Santa Iria (events: 2008, 2010, 2026)"
91,38.855281,-9.069878,7.307,False,"Póvoa de Santa Iria (events: 2008, 2010, 2026)"
92,38.854976,-9.070303,7.763,False,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
93,38.854657,-9.070709,8.461,False,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
94,38.854325,-9.071099,9.271,False,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
95,38.853987,-9.07148,10.01,False,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
96,38.853636,-9.071841,10.264,False,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
97,38.853276,-9.072186,10.199,False,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
98,38.852906,-9.072514,9.091,False,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
99,38.852529,-9.072829,7.04,False,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
100,38.852139,-9.073116,5.215,False,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
101,38.851748,-9.073401,4.236,True,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
