idx,lat,lon,elev_m,below_threshold
461,38.737176,-9.113861,69.493,False
462,38.737598,-9.115736,78.681,False
463,38.739135,-9.11454,83.376,False
464,38.740673,-9.113343,101.807,False
465,38.742211,-9.112147,109.413,False
466,38.743748,-9.11095,111.953,False
467,38.745286,-9.109754,109.663,False
468,38.746824,-9.108557,122.748,False
469,38.748361,-9.107361,110.356,False
470,38.749899,-9.106164,82.886,False
471,38.751437,-9.104968,79.738,False
472,38.752974,-9.103771,105.757,False
473,38.754512,-9.102575,122.932,False
474,38.756049,-9.101378,109.343,False
475,38.757158,-9.100357,112.183,False
476,38.755364,-9.10052,110.454,False
477,38.753582,-9.100825,104.96,False
478,38.751806,-9.101192,84.414,False
479,38.750061,-9.101746,79.938,False
480,38.748437,-9.102402,74.57,False
481,38.750163,-9.101757,57.743,False
482,38.751912,-9.101221,56.192,False
483,38.753687,-9.10085,55.693,False
484,38.75547,-9.100555,45.995,False
485,38.757264,-9.100392,72.684,False
486,38.757814,-9.100852,68.736,False
487,38.756408,-9.102291,51.602,False
488,38.755002,-9.10373,20.199,False
489,38.753597,-9.105169,7.421,False
490,38.752191,-9.106607,6.504,False
491,38.750786,-9.108046,5.018,False
492,38.74938,-9.109485,7.281,False
493,38.747975,-9.110924,14.956,False
494,38.746569,-9.112363,37.725,False
495,38.745163,-9.113801,49.588,False
496,38.743758,-9.11524,60.386,False
497,38.742352,-9.116679,33.621,False
498,38.740947,-9.118118,29.426,False
499,38.739541,-9.119556,50.316,False
500,38.738136,-9.120995,49.262,False
501,38.73673,-9.122434,41.121,False
502,38.735325,-9.123873,36.372,False
503,38.733919,-9.125311,48.557,False
504,38.732513,-9.12675,63.116,False
505,38.731108,-9.128189,82.191,False
506,38.729702,-9.129628,95.027,False
507,38.728297,-9.131067,100.25,False
508,38.726891,-9.132505,85.604,False
509,38.725486,-9.133944,88.788,False
510,38.72408,-9.135383,95.398,False
511,38.722674,-9.136822,83.205,False
512,38.721269,-9.13826,94.047,False
513,38.719863,-9.139699,99.24,False
514,38.718458,-9.141138,66.916,False
515,38.717052,-9.142577,45.812,False
516,38.715876,-9.144046,73.618,False
517,38.717026,-9.145819,75.141,False
518,38.718177,-9.14759,60.672,False
