idx,lat,lon,elev_m,below_threshold
167,40.148811,-8.744893,12.447,False
168,40.148654,-8.745103,13.391,False
169,40.148496,-8.745312,13.615,False
170,40.148338,-8.745521,12.991,False
171,40.14818,-8.745731,11.682,False
172,40.148022,-8.74594,10.034,False
173,40.147864,-8.746149,8.468,False
174,40.147706,-8.746359,7.113,False
175,40.147548,-8.746568,6.309,False
176,40.14739,-8.746778,5.839,False
177,40.147232,-8.746987,4.974,True
178,40.147077,-8.7472,4.161,True
179,40.146924,-8.747415,3.837,True
180,40.146771,-8.747631,4.638,True
181,40.146618,-8.747846,6.617,False
182,40.146471,-8.748069,8.65,False
183,40.146329,-8.748296,10.081,False
184,40.146187,-8.748524,11.405,False
185,40.146044,-8.748752,12.92,False
186,40.145917,-8.748994,14.35,False
187,40.14579,-8.749237,15.609,False
188,40.145663,-8.74948,16.931,False
189,40.145544,-8.749729,17.796,False
190,40.145434,-8.749986,18.861,False
191,40.145325,-8.750243,19.994,False
192,40.145225,-8.750506,21.136,False
193,40.145132,-8.750773,22.412,False
194,40.145039,-8.751041,23.296,False
195,40.144952,-8.751312,24.564,False
196,40.144879,-8.75159,26.072,False
197,40.144805,-8.751868,27.941,False
198,40.144735,-8.752147,29.953,False
199,40.144681,-8.752433,32.396,False
200,40.144628,-8.752719,34.923,False
201,40.144584,-8.753007,37.203,False
202,40.144546,-8.753297,38.607,False
203,40.144508,-8.753587,39.202,False
204,40.144488,-8.753879,39.394,False
205,40.144474,-8.754173,39.296,False
206,40.14446,-8.754466,38.637,False
207,40.144459,-8.75476,37.275,False
208,40.144464,-8.755054,35.845,False
209,40.144469,-8.755348,34.81,False
210,40.144475,-8.755642,33.157,False
211,40.144504,-8.755934,31.533,False
212,40.144533,-8.756226,30.168,False
213,40.144572,-8.756515,28.816,False
214,40.144614,-8.756804,27.169,False
215,40.144657,-8.757093,25.652,False
216,40.144714,-8.757377,24.986,False
217,40.144772,-8.757662,24.265,False
218,40.144839,-8.757942,23.08,False
219,40.144714,-8.75787,22.215,False
220,40.144652,-8.757587,23.466,False
221,40.144595,-8.757303,24.112,False
222,40.144542,-8.757017,25.412,False
223,40.144501,-8.756728,27.142,False
224,40.14446,-8.756439,28.636,False
225,40.144427,-8.756148,29.931,False
226,40.144403,-8.755856,31.379,False
227,40.144382,-8.755563,32.969,False
228,40.144375,-8.755269,34.258,False
229,40.144367,-8.754975,35.204,False
230,40.14436,-8.754681,36.423,False
231,40.144364,-8.754388,37.522,False
232,40.144378,-8.754094,38.196,False
233,40.144393,-8.7538,38.29,False
234,40.144418,-8.753509,38.134,False
235,40.144459,-8.75322,37.738,False
236,40.1445,-8.75293,36.5,False
237,40.144546,-8.752643,34.216,False
238,40.144599,-8.752357,31.676,False
239,40.144652,-8.752071,29.162,False
240,40.144725,-8.751793,26.986,False
241,40.144798,-8.751515,24.95,False
242,40.144871,-8.751236,23.205,False
243,40.14496,-8.750967,21.714,False
244,40.145052,-8.750698,20.643,False
245,40.145143,-8.750429,19.374,False
246,40.145247,-8.750168,18.26,False
247,40.145358,-8.749913,17.294,False
248,40.145469,-8.749657,16.249,False
249,40.145589,-8.749409,15.583,False
250,40.145715,-8.749165,14.415,False
251,40.145841,-8.748921,13.347,False
252,40.145967,-8.748678,12.018,False
253,40.146109,-8.74845,10.662,False
254,40.146251,-8.748222,9.332,False
255,40.146393,-8.747994,7.966,False
256,40.14654,-8.747771,6.04,False
257,40.146692,-8.747554,4.374,True
258,40.146844,-8.747338,3.49,True
259,40.146996,-8.747121,3.75,True
260,40.14715,-8.746906,4.495,True
261,40.147308,-8.746697,5.625,False
262,40.147466,-8.746488,6.316,False
263,40.147624,-8.746279,7.019,False
264,40.147782,-8.74607,8.424,False
265,40.14794,-8.74586,9.806,False
266,40.148098,-8.745651,11.357,False
267,40.148256,-8.745442,12.436,False
268,40.148414,-8.745233,12.849,False
269,40.148572,-8.745024,12.673,False
270,40.14873,-8.744815,11.825,False
271,40.148888,-8.744605,10.72,False
272,40.149046,-8.744396,9.694,False
273,40.149204,-8.744187,7.854,False
274,40.149363,-8.743978,5.56,False
275,40.149521,-8.743769,4.289,True
276,40.149679,-8.74356,4.319,True
277,40.149837,-8.74335,5.035,False
278,40.149995,-8.743141,5.685,False
279,40.150153,-8.742932,6.766,False
280,40.150311,-8.742723,7.977,False
281,40.150469,-8.742514,9.485,False
282,40.150627,-8.742305,11.106,False
283,40.150785,-8.742095,12.057,False
284,40.150943,-8.741886,11.992,False
285,40.151101,-8.741677,12.06,False
286,40.151259,-8.741468,12.229,False
287,40.151418,-8.741259,12.068,False
288,40.151576,-8.74105,11.68,False
289,40.151734,-8.74084,11.575,False
290,40.151892,-8.740631,11.547,False
291,40.15205,-8.740422,11.111,False
292,40.152208,-8.740213,10.354,False
293,40.152369,-8.740008,9.611,False
294,40.152542,-8.73982,8.696,False
295,40.152715,-8.739632,8.189,False
296,40.152892,-8.739452,8.107,False
297,40.15308,-8.73929,8.099,False
298,40.153268,-8.739129,8.404,False
299,40.153467,-8.738993,8.82,False
300,40.153671,-8.738868,9.23,False
301,40.153874,-8.738743,9.585,False
302,40.154086,-8.738648,9.754,False
303,40.154301,-8.738559,9.893,False
304,40.154516,-8.738475,10.213,False
305,40.154735,-8.738406,10.306,False
306,40.154953,-8.738337,9.991,False
307,40.155172,-8.738268,9.187,False
308,40.15539,-8.738199,8.223,False
309,40.155609,-8.73813,7.402,False
310,40.155827,-8.73806,6.265,False
311,40.156046,-8.737991,5.077,False
312,40.156262,-8.737912,4.166,True
313,40.156479,-8.737833,3.225,True
314,40.156694,-8.737746,2.655,True
315,40.156905,-8.737646,2.446,True
316,40.157113,-8.737534,2.302,True
317,40.157315,-8.737406,2.246,True
318,40.157516,-8.737275,2.305,True
319,40.157709,-8.737124,2.46,True
320,40.157901,-8.73697,2.6,True
321,40.158082,-8.736796,2.75,True
322,40.158263,-8.736622,2.671,True
323,40.158441,-8.736441,2.534,True
324,40.158615,-8.736256,2.365,True
325,40.15879,-8.736072,2.155,True
326,40.158965,-8.735887,2.095,True
327,40.15914,-8.735702,2.107,True
328,40.159315,-8.735517,2.21,True
329,40.15949,-8.735332,2.36,True
330,40.159665,-8.735147,2.572,True
331,40.159839,-8.734962,2.667,True
332,40.160014,-8.734777,2.663,True
333,40.160189,-8.734592,2.617,True
334,40.160364,-8.734407,2.595,True
335,40.160539,-8.734222,2.577,True
336,40.160714,-8.734037,2.554,True
337,40.160889,-8.733852,2.462,True
338,40.161063,-8.733667,2.33,True
339,40.161238,-8.733482,2.371,True
340,40.161413,-8.733297,2.495,True
341,40.161588,-8.733112,2.665,True
342,40.161763,-8.732927,2.801,True
343,40.161938,-8.732743,2.811,True
344,40.162112,-8.732558,2.812,True
345,40.162287,-8.732373,2.79,True
346,40.162462,-8.732188,2.771,True
347,40.162637,-8.732003,2.768,True
348,40.162812,-8.731818,2.801,True
349,40.162987,-8.731633,2.831,True
350,40.163162,-8.731448,2.864,True
351,40.163336,-8.731263,2.902,True
352,40.163511,-8.731078,2.919,True
353,40.163686,-8.730893,2.915,True
354,40.163861,-8.730708,2.916,True
355,40.164036,-8.730523,2.909,True
356,40.164211,-8.730338,2.914,True
357,40.164386,-8.730153,2.903,True
358,40.16456,-8.729968,2.897,True
359,40.164735,-8.729783,2.896,True
360,40.16491,-8.729598,2.815,True
361,40.165085,-8.729413,2.659,True
362,40.16526,-8.729229,2.464,True
363,40.165435,-8.729044,2.268,True
364,40.165609,-8.728859,2.123,True
365,40.165784,-8.728674,2.039,True
366,40.165959,-8.728489,2.011,True
367,40.166134,-8.728304,2.029,True
368,40.166309,-8.728119,2.057,True
369,40.166484,-8.727934,2.087,True
370,40.166659,-8.727749,2.152,True
371,40.166833,-8.727564,2.296,True
372,40.167008,-8.727379,2.505,True
373,40.167183,-8.727194,2.691,True
374,40.167358,-8.727009,2.777,True
375,40.167533,-8.726824,2.708,True
376,40.167708,-8.726639,2.55,True
377,40.167883,-8.726454,2.412,True
378,40.168057,-8.726269,2.387,True
379,40.168232,-8.726084,2.488,True
380,40.168407,-8.7259,2.548,True
381,40.168582,-8.725715,2.539,True
382,40.168757,-8.72553,2.434,True
383,40.168932,-8.725345,2.281,True
384,40.169106,-8.72516,2.127,True
385,40.169272,-8.72496,2.03,True
386,40.169436,-8.724759,1.979,True
387,40.169595,-8.724552,1.982,True
388,40.169751,-8.72434,2.047,True
389,40.169907,-8.724128,2.156,True
390,40.170052,-8.723904,2.27,True
391,40.170191,-8.723673,2.237,True
392,40.17033,-8.723441,2.13,True
393,40.170457,-8.723198,1.946,True
394,40.170582,-8.722954,1.754,True
395,40.170696,-8.7227,1.629,True
396,40.170805,-8.722443,1.769,True
397,40.170914,-8.722186,2.078,True
398,40.171015,-8.721923,2.56,True
399,40.171113,-8.721658,3.017,True
400,40.171202,-8.721388,3.287,True
401,40.171283,-8.721114,3.253,True
402,40.171365,-8.720839,3.019,True
403,40.171429,-8.720558,2.776,True
404,40.171493,-8.720275,2.563,True
405,40.171556,-8.719993,2.362,True
406,40.171602,-8.719705,2.267,True
407,40.171644,-8.719416,2.286,True
408,40.171685,-8.719127,2.314,True
409,40.171716,-8.718836,2.505,True
410,40.171742,-8.718543,2.703,True
411,40.171768,-8.718251,2.886,True
412,40.171794,-8.717959,3.164,True
413,40.171821,-8.717667,3.687,True
414,40.171847,-8.717375,3.887,True
415,40.171873,-8.717082,3.945,True
