point_index,lat,lon,elevation_m,below_threshold
185,40.690325,-8.592713,3.525,False
186,40.691081,-8.592071,3.685,False
187,40.691837,-8.591429,2.106,True
188,40.692593,-8.590787,2.351,True
189,40.69335,-8.590145,3.887,False
190,40.694106,-8.589503,4.253,False
191,40.694862,-8.588861,2.826,True
192,40.695618,-8.588218,2.622,True
193,40.696375,-8.587576,2.967,True
194,40.697131,-8.586934,3.008,False
195,40.697887,-8.586292,1.971,True
196,40.698643,-8.58565,3.133,False
197,40.6994,-8.585008,5.989,False
198,40.700156,-8.584366,4.665,False
199,40.700912,-8.583724,3.415,False
200,40.701668,-8.583082,4.157,False
201,40.702425,-8.58244,4.424,False
202,40.703181,-8.581798,2.515,True
203,40.703937,-8.581156,3.767,False
204,40.704693,-8.580514,3.576,False
205,40.70545,-8.579872,2.19,True
206,40.706206,-8.57923,1.763,True
207,40.706962,-8.578588,3.062,False
208,40.707718,-8.577946,3.127,False
209,40.708475,-8.577304,2.953,True
210,40.709231,-8.576662,3.489,False
211,40.709987,-8.57602,4.216,False
212,40.710743,-8.575378,4.21,False
213,40.7115,-8.574736,3.123,False
214,40.712256,-8.574094,1.635,True
215,40.713012,-8.573452,2.177,True
216,40.713768,-8.57281,2.484,True
217,40.714525,-8.572168,3.064,False
218,40.715281,-8.571526,2.689,True
219,40.716037,-8.570884,3.56,False
220,40.716793,-8.570242,2.085,True
221,40.71755,-8.5696,1.237,True
222,40.718306,-8.568958,2.853,True
223,40.719062,-8.568316,2.226,True
224,40.719818,-8.567674,2.736,True
225,40.720575,-8.567032,1.343,True
226,40.721331,-8.56639,0.164,True
227,40.722087,-8.565748,0.812,True
228,40.722843,-8.565106,0.752,True
229,40.7236,-8.564464,2.466,True
230,40.724432,-8.564126,2.321,True
231,40.725331,-8.564097,3.123,False
232,40.726227,-8.564189,4.951,False
233,40.727111,-8.564403,6.421,False
234,40.727245,-8.564778,4.973,False
235,40.726442,-8.565314,0.113,True
236,40.72564,-8.56585,0.554,True
237,40.724838,-8.566386,0.99,True
238,40.724036,-8.566922,1.636,True
239,40.723233,-8.567458,0.676,True
240,40.722431,-8.567994,-0.229,True
241,40.721629,-8.56853,-0.01,True
242,40.720826,-8.569066,3.234,False
243,40.720024,-8.569602,2.731,True
244,40.719222,-8.570138,1.963,True
245,40.718419,-8.570674,2.825,True
246,40.717617,-8.57121,3.699,False
247,40.716815,-8.571746,4.054,False
248,40.716013,-8.572282,3.074,False
249,40.71521,-8.572818,3.279,False
250,40.714408,-8.573354,2.298,True
251,40.713606,-8.57389,2.432,True
252,40.712803,-8.574426,2.297,True
253,40.712001,-8.574962,2.308,True
254,40.711199,-8.575498,3.465,False
255,40.710396,-8.576034,3.905,False
256,40.709594,-8.57657,4.208,False
257,40.708792,-8.577106,3.015,False
258,40.707989,-8.577642,2.857,True
259,40.707187,-8.578178,3.536,False
260,40.706385,-8.578714,2.227,True
261,40.705583,-8.57925,1.481,True
262,40.70478,-8.579786,2.254,True
263,40.703978,-8.580322,3.464,False
264,40.703176,-8.580858,2.822,True
265,40.702373,-8.581394,2.326,True
266,40.701571,-8.58193,4.304,False
267,40.700769,-8.582466,3.561,False
268,40.699966,-8.583002,4.082,False
269,40.699164,-8.583538,5.6,False
270,40.698362,-8.584074,3.236,False
271,40.697559,-8.58461,2.035,True
272,40.696757,-8.585146,1.657,True
273,40.695955,-8.585682,1.939,True
274,40.695153,-8.586218,3.356,False
275,40.69435,-8.586754,5.499,False
276,40.693548,-8.58729,7.014,False
277,40.692746,-8.587826,4.569,False
278,40.691943,-8.588362,1.994,True
279,40.691141,-8.588898,2.737,True
280,40.690407,-8.589563,5.392,False
281,40.689762,-8.590388,4.672,False
282,40.689137,-8.591241,6.27,False
283,40.688536,-8.592124,8.993,False
284,40.687963,-8.593038,11.581,False
285,40.687399,-8.593962,9.835,False
286,40.686841,-8.594891,9.285,False
287,40.686283,-8.595821,9.276,False
288,40.685725,-8.596752,10.047,False
289,40.685167,-8.597682,13.044,False
290,40.685162,-8.597982,13.379,False
291,40.685942,-8.597392,11.554,False
292,40.686722,-8.596801,9.593,False
293,40.687502,-8.59621,6.972,False
294,40.688282,-8.595619,6.868,False
295,40.689062,-8.595029,6.095,False
296,40.689841,-8.594438,3.346,False
297,40.690621,-8.593847,2.336,True
298,40.691401,-8.593257,4.186,False
299,40.692181,-8.592666,1.784,True
300,40.692961,-8.592075,3.705,False
301,40.693741,-8.591484,4.615,False
302,40.694521,-8.590894,4.057,False
303,40.695301,-8.590303,5.465,False
304,40.696081,-8.589712,4.645,False
305,40.696861,-8.589122,3.749,False
306,40.697641,-8.588531,3.401,False
307,40.69842,-8.58794,2.829,True
308,40.6992,-8.587349,3.034,False
309,40.69998,-8.586759,4.021,False
310,40.70076,-8.586168,3.473,False
311,40.70154,-8.585577,3.161,False
312,40.70232,-8.584987,4.474,False
313,40.7031,-8.584396,3.317,False
314,40.70388,-8.583805,2.842,True
315,40.70466,-8.583214,3.377,False
316,40.70544,-8.582624,2.897,True
317,40.70622,-8.582033,2.156,True
318,40.706999,-8.581442,3.24,False
319,40.707779,-8.580852,3.728,False
320,40.708559,-8.580261,3.236,False
321,40.709339,-8.57967,3.512,False
322,40.710119,-8.579079,2.588,True
323,40.710899,-8.578489,2.834,True
324,40.711679,-8.577898,1.98,True
325,40.712459,-8.577307,2.3,True
326,40.713239,-8.576717,1.189,True
327,40.714019,-8.576126,1.96,True
328,40.714799,-8.575535,2.029,True
329,40.715578,-8.574944,2.737,True
330,40.716358,-8.574354,4.219,False
331,40.717138,-8.573763,3.888,False
332,40.717918,-8.573172,4.264,False
333,40.718698,-8.572582,2.557,True
334,40.719478,-8.571991,2.361,True
335,40.720258,-8.5714,3.143,False
336,40.721038,-8.570809,2.025,True
337,40.721818,-8.570219,1.05,True
338,40.722598,-8.569628,0.679,True
339,40.723378,-8.569037,2.091,True
340,40.724157,-8.568447,1.578,True
341,40.724937,-8.567856,0.486,True
342,40.725717,-8.567265,-0.039,True
343,40.726497,-8.566674,-0.073,True
344,40.727277,-8.566084,0.865,True
345,40.728057,-8.565493,2.728,True
346,40.728837,-8.564902,6.335,False
347,40.729715,-8.565133,5.959,False
348,40.730594,-8.565381,7.039,False
349,40.731473,-8.56563,6.356,False
350,40.732343,-8.565929,5.772,False
351,40.7332,-8.566289,6.714,False
352,40.734038,-8.566718,5.486,False
353,40.734856,-8.567213,4.52,False
354,40.735665,-8.567729,3.826,False
355,40.736475,-8.568245,3.98,False
356,40.737285,-8.568761,4.444,False
357,40.738095,-8.569277,5.334,False
358,40.738906,-8.569792,6.774,False
359,40.739716,-8.570307,7.186,False
360,40.740527,-8.57082,7.219,False
361,40.741355,-8.571281,5.767,False
362,40.742201,-8.571684,6.096,False
363,40.743055,-8.572056,5.591,False
364,40.743911,-8.57242,4.896,False
365,40.744767,-8.572784,4.486,False
366,40.745623,-8.573148,3.985,False
367,40.745872,-8.573299,3.811,False
368,40.744992,-8.573056,4.155,False
369,40.744112,-8.572813,4.393,False
370,40.743232,-8.572569,3.365,False
371,40.742351,-8.572326,4.123,False
372,40.741471,-8.572083,3.334,False
373,40.740591,-8.571839,2.712,True
374,40.739711,-8.571596,2.211,True
375,40.738831,-8.571353,1.251,True
376,40.73795,-8.571109,1.475,True
377,40.73707,-8.570866,1.783,True
378,40.73619,-8.570623,0.192,True
379,40.73531,-8.57038,0.196,True
380,40.73443,-8.570136,-0.009,True
381,40.733549,-8.569893,-0.321,True
382,40.732669,-8.56965,0.819,True
383,40.731789,-8.569406,1.571,True
384,40.730909,-8.569163,1.258,True
385,40.730028,-8.56892,1.92,True
386,40.729148,-8.568676,2.34,True
387,40.728268,-8.568433,2.669,True
388,40.727388,-8.56819,1.198,True
389,40.726508,-8.567946,0.649,True
390,40.725627,-8.567703,0.107,True
391,40.724747,-8.56746,1.038,True
392,40.723867,-8.567216,1.572,True
393,40.722987,-8.566973,0.014,True
394,40.722107,-8.56673,-0.05,True
395,40.721226,-8.566486,0.095,True
396,40.720346,-8.566243,0.283,True
397,40.719466,-8.566,1.357,True
398,40.718586,-8.565756,2.754,True
399,40.717705,-8.565513,3.099,False
400,40.716825,-8.56527,2.174,True
401,40.715945,-8.565026,1.914,True
402,40.715065,-8.564783,2.203,True
403,40.714185,-8.56454,2.378,True
404,40.713304,-8.564296,1.602,True
405,40.712436,-8.564355,1.372,True
406,40.71168,-8.564955,3.052,False
407,40.710996,-8.565725,2.945,True
408,40.710312,-8.566496,1.717,True
409,40.709629,-8.567266,2.33,True
410,40.708945,-8.568037,2.16,True
411,40.708261,-8.568808,1.332,True
412,40.707577,-8.569578,2.463,True
413,40.706893,-8.570349,3.574,False
414,40.70621,-8.571119,3.131,False
415,40.705526,-8.57189,2.643,True
416,40.704842,-8.572661,2.894,True
417,40.704158,-8.573431,3.285,False
418,40.703475,-8.574202,4.546,False
419,40.702791,-8.574972,4.362,False
420,40.702107,-8.575743,2.895,True
421,40.701423,-8.576513,2.011,True
422,40.70074,-8.577284,3.124,False
423,40.700058,-8.578058,4.312,False
424,40.699398,-8.578864,5.077,False
425,40.698738,-8.57967,6.897,False
426,40.698456,-8.580015,6.683,False
427,40.699116,-8.579209,6.314,False
428,40.699776,-8.578404,4.544,False
429,40.700437,-8.577599,3.425,False
430,40.701097,-8.576793,3.147,False
431,40.701757,-8.575988,2.419,True
432,40.702418,-8.575183,3.723,False
433,40.703078,-8.574377,4.783,False
434,40.703738,-8.573572,3.82,False
435,40.704399,-8.572767,2.724,True
436,40.705059,-8.571961,2.85,True
437,40.705719,-8.571156,3.538,False
438,40.70638,-8.570351,4.324,False
439,40.70704,-8.569545,3.498,False
440,40.7077,-8.56874,2.531,True
441,40.707479,-8.569009,2.745,True
442,40.706819,-8.569815,4.041,False
443,40.706159,-8.57062,4.245,False
444,40.705498,-8.571425,3.097,False
445,40.704838,-8.57223,2.838,True
446,40.704177,-8.573035,2.902,True
447,40.703517,-8.573841,4.365,False
448,40.702856,-8.574646,4.601,False
449,40.702196,-8.575451,3.262,False
450,40.701536,-8.576256,2.039,True
451,40.700875,-8.577061,3.262,False
452,40.700215,-8.577867,3.934,False
453,40.699555,-8.578672,4.694,False
454,40.698895,-8.579478,6.842,False
455,40.698235,-8.580284,6.873,False
456,40.697563,-8.581073,7.424,False
457,40.69689,-8.581859,5.365,False
458,40.696217,-8.582646,5.913,False
459,40.695544,-8.583432,4.02,False
460,40.69487,-8.584219,3.41,False
461,40.694197,-8.585005,4.422,False
462,40.693524,-8.585792,5.245,False
463,40.692851,-8.586579,5.848,False
464,40.692186,-8.587377,1.99,True
465,40.691527,-8.588183,1.996,True
466,40.690867,-8.58899,3.904,False
467,40.691203,-8.588592,2.397,True
468,40.691868,-8.587793,1.99,True
469,40.692533,-8.586995,3.409,False
470,40.693199,-8.586197,6.017,False
471,40.693864,-8.585399,4.77,False
472,40.694529,-8.584601,3.512,False
473,40.695195,-8.583803,3.42,False
474,40.69586,-8.583004,5.608,False
475,40.696525,-8.582206,5.39,False
476,40.69719,-8.581408,6.28,False
477,40.697856,-8.58061,7.329,False
478,40.698521,-8.579812,6.58,False
479,40.699186,-8.579014,5.954,False
480,40.699851,-8.578216,4.568,False
481,40.700517,-8.577417,3.338,False
482,40.701182,-8.576619,2.978,True
483,40.701847,-8.575821,2.709,True
484,40.702513,-8.575023,3.971,False
485,40.703178,-8.574225,4.77,False
486,40.703843,-8.573427,3.53,False
487,40.704514,-8.572642,2.739,True
488,40.705368,-8.572268,2.555,True
489,40.706221,-8.571894,1.889,True
490,40.707075,-8.571521,1.898,True
491,40.707928,-8.571147,2.378,True
492,40.708782,-8.570773,2.144,True
493,40.709635,-8.5704,1.561,True
494,40.710489,-8.570026,0.659,True
495,40.711342,-8.569652,0.783,True
496,40.712196,-8.569279,2.035,True
497,40.713049,-8.568905,1.849,True
498,40.713903,-8.568531,2.013,True
499,40.714757,-8.568157,2.939,True
500,40.71561,-8.567784,1.995,True
501,40.716464,-8.56741,3.044,False
502,40.717317,-8.567036,3.797,False
503,40.718171,-8.566663,3.08,False
504,40.719024,-8.566289,2.503,True
505,40.719878,-8.565915,0.486,True
506,40.720731,-8.565542,0.507,True
507,40.721585,-8.565168,0.962,True
508,40.722439,-8.564794,0.743,True
509,40.723292,-8.564421,2.223,True
510,40.723738,-8.564227,2.694,True
511,40.722857,-8.564469,1.774,True
512,40.721977,-8.564711,1.269,True
513,40.721096,-8.564953,1.528,True
514,40.720216,-8.565195,0.945,True
515,40.719336,-8.565437,1.978,True
516,40.718455,-8.565679,2.93,True
517,40.717575,-8.565921,3.205,False
518,40.716694,-8.566163,2.782,True
519,40.715814,-8.566405,2.728,True
520,40.714934,-8.566647,3.315,False
521,40.714053,-8.566889,2.144,True
522,40.713173,-8.567131,3.235,False
523,40.712292,-8.567373,2.901,True
524,40.711412,-8.567615,1.687,True
525,40.710532,-8.567857,1.706,True
526,40.709651,-8.568099,1.979,True
527,40.708771,-8.568341,1.682,True
528,40.70789,-8.568583,2.227,True
529,40.70721,-8.569337,3.111,False
530,40.706549,-8.570142,4.313,False
531,40.705888,-8.570946,3.94,False
532,40.705227,-8.571751,2.886,True
533,40.704566,-8.572555,2.749,True
534,40.703906,-8.573362,3.396,False
535,40.703247,-8.574169,4.742,False
536,40.702588,-8.574975,4.105,False
537,40.701927,-8.57578,2.78,True
538,40.701267,-8.576585,2.6,True
539,40.700606,-8.57739,3.213,False
540,40.700527,-8.577526,3.297,False
541,40.701223,-8.576774,2.57,True
542,40.701918,-8.576022,2.399,True
543,40.702613,-8.575269,3.839,False
544,40.703309,-8.574517,4.701,False
545,40.704004,-8.573764,3.74,False
546,40.704699,-8.573012,2.96,True
547,40.705394,-8.572259,2.535,True
548,40.70609,-8.571507,2.381,True
549,40.706785,-8.570755,3.2,False
550,40.70748,-8.570002,2.595,True
551,40.708176,-8.56925,1.206,True
552,40.708871,-8.568497,1.363,True
553,40.709566,-8.567745,2.205,True
554,40.710261,-8.566992,1.525,True
555,40.710957,-8.56624,1.737,True
556,40.711652,-8.565487,3.01,False
557,40.712347,-8.564735,2.252,True
558,40.713091,-8.564118,1.255,True
559,40.713978,-8.563928,3.091,False
560,40.714875,-8.563858,3.803,False
561,40.715772,-8.563928,4.529,False
562,40.71606,-8.564063,4.438,False
563,40.715164,-8.564163,3.277,False
564,40.714268,-8.564263,2.772,True
565,40.713372,-8.564362,1.707,True
566,40.712475,-8.564462,1.64,True
567,40.711618,-8.564765,3.055,False
568,40.71082,-8.56531,4.276,False
569,40.710071,-8.565965,3.125,False
570,40.709375,-8.566715,3.037,False
571,40.708709,-8.567512,2.827,True
572,40.708049,-8.568317,2.256,True
573,40.707388,-8.569123,2.86,True
574,40.706728,-8.569928,4.2,False
575,40.706067,-8.570733,4.254,False
576,40.705407,-8.571538,2.953,True
577,40.704747,-8.572344,2.809,True
578,40.704086,-8.573149,3.039,False
579,40.703426,-8.573954,4.568,False
580,40.702765,-8.574759,4.456,False
581,40.702105,-8.575565,3.104,False
582,40.701445,-8.57637,2.075,True
583,40.700784,-8.577175,3.203,False
584,40.700124,-8.57798,4.153,False
585,40.699463,-8.578786,4.879,False
586,40.698803,-8.579591,6.904,False
587,40.698143,-8.580396,7.208,False
588,40.697481,-8.5812,7.147,False
589,40.696818,-8.582001,5.17,False
590,40.696138,-8.582777,5.909,False
591,40.695451,-8.583543,3.698,False
592,40.694766,-8.584311,3.381,False
593,40.694087,-8.58509,4.592,False
594,40.693418,-8.585882,5.396,False
595,40.692755,-8.586683,5.328,False
596,40.693082,-8.586444,6.292,False
597,40.693822,-8.58577,5.149,False
598,40.694563,-8.585097,3.849,False
599,40.695303,-8.584423,2.286,True
600,40.696043,-8.58375,2.203,True
601,40.696784,-8.583077,3.003,False
602,40.697524,-8.582403,4.11,False
603,40.698265,-8.58173,9.963,False
604,40.699005,-8.581056,10.204,False
605,40.699745,-8.580383,4.803,False
606,40.700486,-8.579709,3.6,False
607,40.701226,-8.579036,2.417,True
608,40.701966,-8.578362,1.614,True
609,40.702707,-8.577689,1.631,True
610,40.703447,-8.577015,2.299,True
611,40.704187,-8.576342,2.034,True
612,40.704928,-8.575669,1.223,True
613,40.705668,-8.574995,1.243,True
614,40.706409,-8.574322,2.495,True
615,40.707149,-8.573648,3.027,False
616,40.707889,-8.572975,3.637,False
617,40.70863,-8.572301,3.818,False
618,40.70937,-8.571628,2.799,True
619,40.71011,-8.570954,1.354,True
620,40.710851,-8.570281,0.654,True
621,40.711591,-8.569607,1.043,True
622,40.712331,-8.568934,2.662,True
623,40.713072,-8.568261,4.127,False
624,40.713812,-8.567587,2.869,True
625,40.714553,-8.566914,1.494,True
626,40.715293,-8.56624,2.823,True
627,40.716033,-8.565567,1.616,True
628,40.716774,-8.564893,2.257,True
629,40.717518,-8.564243,6.174,False
630,40.718409,-8.564409,7.454,False
631,40.719303,-8.564529,5.02,False
632,40.720202,-8.564552,3.024,False
633,40.721099,-8.564472,2.847,True
634,40.721995,-8.564376,2.301,True
635,40.722892,-8.56428,2.3,True
636,40.723788,-8.564184,2.707,True
637,40.724676,-8.56406,2.227,True
638,40.725575,-8.564061,3.827,False
639,40.726468,-8.564188,5.559,False
640,40.72735,-8.56442,6.903,False
641,40.727065,-8.564934,3.919,False
642,40.726301,-8.565559,-0.167,True
643,40.725536,-8.566183,0.106,True
644,40.724771,-8.566808,1.087,True
645,40.724007,-8.567432,1.608,True
646,40.723242,-8.568057,2.141,True
647,40.722478,-8.568681,0.134,True
648,40.721713,-8.569306,1.165,True
649,40.720948,-8.56993,3.175,False
650,40.720184,-8.570555,3.428,False
651,40.719419,-8.571179,2.375,True
652,40.718654,-8.571804,0.932,True
653,40.71789,-8.572428,4.129,False
654,40.717125,-8.573053,3.246,False
655,40.71636,-8.573677,3.879,False
656,40.715596,-8.574301,2.826,True
657,40.714831,-8.574926,2.042,True
658,40.714066,-8.57555,2.033,True
659,40.713302,-8.576175,1.497,True
660,40.712537,-8.576799,1.054,True
661,40.711773,-8.577424,1.675,True
662,40.711008,-8.578048,2.446,True
663,40.710243,-8.578673,2.713,True
664,40.709479,-8.579297,2.706,True
665,40.708714,-8.579922,3.431,False
666,40.707949,-8.580546,3.297,False
667,40.707185,-8.581171,3.91,False
668,40.70642,-8.581795,1.916,True
669,40.705655,-8.58242,2.503,True
670,40.704891,-8.583044,3.596,False
671,40.704126,-8.583669,2.757,True
672,40.703362,-8.584293,3.215,False
673,40.702597,-8.584917,4.388,False
674,40.701832,-8.585542,3.717,False
675,40.701068,-8.586166,3.603,False
676,40.700303,-8.586791,4.214,False
677,40.699538,-8.587415,3.607,False
678,40.698774,-8.58804,2.486,True
679,40.698009,-8.588664,2.408,True
680,40.697244,-8.589289,3.356,False
681,40.69648,-8.589913,3.665,False
682,40.695715,-8.590538,5.123,False
683,40.69495,-8.591162,4.618,False
684,40.694186,-8.591787,5.635,False
685,40.693421,-8.592411,4.806,False
686,40.692657,-8.593036,1.961,True
687,40.691892,-8.59366,2.464,True
688,40.691127,-8.594285,1.727,True
689,40.690363,-8.594909,1.874,True
690,40.689598,-8.595534,3.761,False
691,40.688833,-8.596158,4.7,False
692,40.688069,-8.596782,6.084,False
693,40.687304,-8.597407,9.079,False
694,40.686539,-8.598031,10.98,False
695,40.685775,-8.598656,12.799,False
696,40.68501,-8.59928,12.85,False
697,40.684245,-8.599905,15.255,False
698,40.683481,-8.600529,16.056,False
699,40.682887,-8.601406,17.141,False
700,40.682326,-8.602333,19.787,False
701,40.68175,-8.603243,20.541,False
702,40.681131,-8.604104,21.178,False
703,40.68048,-8.604922,22.405,False
704,40.679772,-8.605652,24.559,False
705,40.67904,-8.60634,23.447,False
706,40.67829,-8.606994,23.18,False
707,40.67753,-8.607628,22.714,False
708,40.676769,-8.608261,21.736,False
709,40.67601,-8.608895,22.539,False
710,40.67525,-8.609529,22.553,False
711,40.674488,-8.610159,22.056,False
712,40.673724,-8.610785,22.485,False
713,40.672948,-8.611384,22.931,False
714,40.672148,-8.611923,23.045,False
715,40.671322,-8.612392,22.376,False
716,40.670475,-8.61279,23.449,False
717,40.669612,-8.61312,24.34,False
718,40.668738,-8.613404,24.497,False
719,40.667863,-8.613675,24.062,False
720,40.666988,-8.613947,23.093,False
721,40.666112,-8.614218,24.453,False
722,40.665237,-8.614489,25.87,False
723,40.664364,-8.614775,26.658,False
724,40.663501,-8.615109,31.265,False
725,40.662656,-8.615514,32.622,False
726,40.661833,-8.615991,26.635,False
727,40.661036,-8.616539,26.187,False
728,40.660267,-8.617152,21.791,False
729,40.659529,-8.61783,22.141,False
730,40.65883,-8.618575,20.771,False
731,40.658168,-8.619377,21.98,False
732,40.657546,-8.620233,21.559,False
733,40.656975,-8.621148,21.233,False
734,40.656438,-8.622099,22.228,False
735,40.65592,-8.623068,24.103,False
736,40.655402,-8.624037,23.177,False
737,40.654889,-8.625011,23.328,False
738,40.654376,-8.625984,24.049,False
739,40.653863,-8.626958,23.086,False
740,40.65335,-8.627931,17.238,False
741,40.653508,-8.627941,17.571,False
742,40.654201,-8.627184,23.224,False
743,40.654893,-8.626426,23.177,False
744,40.655585,-8.625669,23.29,False
745,40.656277,-8.624912,24.485,False
746,40.656969,-8.624155,25.853,False
747,40.657661,-8.623398,24.89,False
748,40.658354,-8.622641,23.027,False
749,40.659046,-8.621884,22.386,False
750,40.659738,-8.621126,21.537,False
751,40.66043,-8.620369,24.914,False
752,40.661122,-8.619612,27.164,False
753,40.661814,-8.618855,25.14,False
754,40.662506,-8.618098,25.741,False
755,40.663199,-8.617341,26.191,False
756,40.663891,-8.616583,35.653,False
757,40.664583,-8.615826,29.311,False
758,40.665275,-8.615069,25.2,False
759,40.665967,-8.614312,24.744,False
760,40.666659,-8.613555,24.608,False
761,40.667352,-8.612798,25.177,False
762,40.668044,-8.612041,25.349,False
763,40.668736,-8.611283,25.446,False
764,40.669428,-8.610526,26.357,False
765,40.67012,-8.609769,27.116,False
766,40.670812,-8.609012,24.907,False
767,40.671504,-8.608255,23.629,False
768,40.672197,-8.607498,25.611,False
769,40.672889,-8.60674,26.277,False
770,40.673581,-8.605983,25.516,False
771,40.674273,-8.605226,26.029,False
772,40.674965,-8.604469,26.798,False
773,40.675657,-8.603712,25.81,False
774,40.67635,-8.602955,24.376,False
775,40.677042,-8.602198,25.224,False
776,40.677734,-8.60144,24.645,False
777,40.678426,-8.600683,22.047,False
778,40.679118,-8.599926,20.997,False
779,40.67981,-8.599169,20.15,False
780,40.680503,-8.598412,19.382,False
781,40.681195,-8.597655,16.164,False
782,40.681887,-8.596897,14.824,False
783,40.682579,-8.59614,14.745,False
784,40.683271,-8.595383,13.357,False
785,40.683963,-8.594626,10.662,False
786,40.684655,-8.593869,10.327,False
787,40.685348,-8.593112,11.126,False
788,40.68604,-8.592355,11.96,False
789,40.686732,-8.591597,13.358,False
790,40.687424,-8.59084,13.397,False
791,40.688116,-8.590083,9.408,False
792,40.688808,-8.589326,7.521,False
793,40.689501,-8.588569,6.331,False
794,40.690193,-8.587812,5.139,False
795,40.690885,-8.587054,2.0,True
796,40.691577,-8.586297,2.0,True
797,40.692269,-8.58554,4.063,False
798,40.692961,-8.584783,3.35,False
799,40.693654,-8.584026,2.685,True
800,40.694346,-8.583269,2.924,True
801,40.695038,-8.582512,4.982,False
802,40.69573,-8.581754,6.072,False
803,40.696422,-8.580997,5.936,False
804,40.697114,-8.58024,5.188,False
805,40.697806,-8.579483,4.522,False
806,40.698499,-8.578726,5.224,False
807,40.699191,-8.577969,4.729,False
808,40.699883,-8.577211,3.826,False
809,40.700575,-8.576454,4.16,False
810,40.701267,-8.575697,2.943,True
811,40.701959,-8.57494,3.377,False
812,40.702652,-8.574183,4.374,False
813,40.703344,-8.573426,4.094,False
814,40.704036,-8.572669,2.556,True
815,40.704728,-8.571911,2.82,True
816,40.70542,-8.571154,3.222,False
817,40.706112,-8.570397,4.322,False
818,40.706805,-8.56964,3.928,False
819,40.707497,-8.568883,2.814,True
820,40.708199,-8.568144,2.221,True
821,40.708928,-8.567449,2.857,True
822,40.709657,-8.566754,2.466,True
823,40.710386,-8.566059,2.597,True
824,40.711115,-8.565364,3.643,False
825,40.711844,-8.564669,2.695,True
826,40.712662,-8.564208,0.91,True
827,40.712319,-8.564716,2.217,True
828,40.711628,-8.565476,3.026,False
829,40.710938,-8.566236,1.747,True
830,40.710247,-8.566996,1.543,True
831,40.709557,-8.567756,2.207,True
832,40.708866,-8.568516,1.327,True
833,40.708175,-8.569276,1.201,True
834,40.707485,-8.570036,2.564,True
835,40.706794,-8.570795,3.09,False
836,40.706104,-8.571555,2.276,True
837,40.705413,-8.572315,2.504,True
838,40.704722,-8.573075,2.982,True
839,40.704032,-8.573835,3.759,False
840,40.703341,-8.574595,4.624,False
841,40.702651,-8.575355,3.776,False
842,40.70196,-8.576115,2.26,True
843,40.70127,-8.576875,2.241,True
844,40.700579,-8.577635,3.188,False
845,40.699888,-8.578395,4.387,False
846,40.699198,-8.579155,6.007,False
847,40.698507,-8.579914,6.68,False
848,40.698487,-8.580118,6.991,False
849,40.699298,-8.579607,5.451,False
850,40.70011,-8.579095,3.177,False
851,40.700921,-8.578583,2.747,True
852,40.701733,-8.578072,1.693,True
853,40.702544,-8.57756,1.753,True
854,40.703355,-8.577048,2.294,True
855,40.704167,-8.576537,1.973,True
856,40.704978,-8.576025,1.092,True
857,40.70579,-8.575513,1.2,True
858,40.706601,-8.575002,2.283,True
859,40.707412,-8.57449,3.559,False
860,40.708224,-8.573978,3.923,False
861,40.709035,-8.573467,3.44,False
862,40.709847,-8.572955,3.789,False
863,40.710658,-8.572443,1.697,True
864,40.711469,-8.571932,1.868,True
865,40.712281,-8.57142,1.148,True
866,40.713092,-8.570908,0.958,True
867,40.713903,-8.570397,0.507,True
868,40.714715,-8.569885,2.566,True
869,40.715526,-8.569373,3.468,False
870,40.716338,-8.568862,1.668,True
871,40.717149,-8.56835,2.83,True
872,40.71796,-8.567838,3.506,False
873,40.718772,-8.567327,1.895,True
874,40.719583,-8.566815,1.893,True
875,40.720395,-8.566303,0.306,True
876,40.721206,-8.565792,0.562,True
877,40.722017,-8.56528,0.706,True
878,40.722829,-8.564768,1.026,True
879,40.72364,-8.564257,2.637,True
880,40.723383,-8.564274,2.508,True
881,40.722503,-8.564516,1.53,True
882,40.721622,-8.564759,1.431,True
