idx,lat,lon,elev_m,below_threshold,flood_zone
258,39.072862,-8.856839,2.775,True,"Castanheira / Azambuja (events: 2022, 2026)"
259,39.073096,-8.856344,2.651,True,"Castanheira / Azambuja (events: 2022, 2026)"
260,39.073329,-8.855849,2.609,True,"Castanheira / Azambuja (events: 2022, 2026)"
261,39.073562,-8.855353,3.021,True,"Castanheira / Azambuja (events: 2022, 2026)"
262,39.073796,-8.854858,2.821,True,"Castanheira / Azambuja (events: 2022, 2026)"
263,39.074029,-8.854363,3.274,True,"Castanheira / Azambuja (events: 2022, 2026)"
264,39.074262,-8.853868,3.538,True,"Castanheira / Azambuja (events: 2022, 2026)"
265,39.074496,-8.853373,3.181,True,"Castanheira / Azambuja (events: 2022, 2026)"
266,39.074729,-8.852878,3.634,True,"Castanheira / Azambuja (events: 2022, 2026)"
267,39.074962,-8.852383,4.034,True,"Castanheira / Azambuja (events: 2022, 2026)"
268,39.075196,-8.851887,4.358,True,"Castanheira / Azambuja (events: 2022, 2026)"
269,39.075429,-8.851392,4.482,True,"Castanheira / Azambuja (events: 2022, 2026)"
270,39.075662,-8.850897,4.716,True,"Castanheira / Azambuja (events: 2022, 2026)"
271,39.075895,-8.850402,4.604,True,"Castanheira / Azambuja (events: 2022, 2026)"
272,39.076129,-8.849907,4.604,True,"Castanheira / Azambuja (events: 2022, 2026)"
273,39.076362,-8.849412,4.957,True,"Castanheira / Azambuja (events: 2022, 2026)"
274,39.076595,-8.848917,5.057,False,"Castanheira / Azambuja (events: 2022, 2026)"
275,39.076829,-8.848421,5.331,False,"Castanheira / Azambuja (events: 2022, 2026)"
276,39.077062,-8.847926,6.019,False,"Castanheira / Azambuja (events: 2022, 2026)"
277,39.077295,-8.847431,6.42,False,"Castanheira / Azambuja (events: 2022, 2026)"
278,39.077529,-8.846936,5.47,False,"Castanheira / Azambuja (events: 2022, 2026)"
279,39.077762,-8.846441,4.029,True,"Castanheira / Azambuja (events: 2022, 2026)"
280,39.077995,-8.845946,2.31,True,"Castanheira / Azambuja (events: 2022, 2026)"
281,39.078229,-8.845451,2.701,True,"Castanheira / Azambuja (events: 2022, 2026)"
282,39.078462,-8.844955,4.784,True,"Castanheira / Azambuja (events: 2022, 2026)"
283,39.078695,-8.84446,5.44,False,"Castanheira / Azambuja (events: 2022, 2026)"
284,39.078929,-8.843965,4.47,True,"Castanheira / Azambuja (events: 2022, 2026)"
285,39.079162,-8.84347,4.109,True,"Castanheira / Azambuja (events: 2022, 2026)"
286,39.079395,-8.842975,3.038,True,"Castanheira / Azambuja (events: 2022, 2026)"
287,39.079629,-8.84248,2.843,True,"Castanheira / Azambuja (events: 2022, 2026)"
288,39.079862,-8.841984,4.005,True,"Castanheira / Azambuja (events: 2022, 2026)"
289,39.080095,-8.841489,4.728,True,"Castanheira / Azambuja (events: 2022, 2026)"
290,39.080328,-8.840994,4.043,True,"Castanheira / Azambuja (events: 2022, 2026)"
291,39.080562,-8.840499,3.462,True,"Castanheira / Azambuja (events: 2022, 2026)"
292,39.080795,-8.840004,4.045,True,"Castanheira / Azambuja (events: 2022, 2026)"
293,39.081028,-8.839509,4.674,True,"Castanheira / Azambuja (events: 2022, 2026)"
294,39.081262,-8.839014,4.979,True,"Castanheira / Azambuja (events: 2022, 2026)"
295,39.081495,-8.838518,4.566,True,"Castanheira / Azambuja (events: 2022, 2026)"
296,39.081728,-8.838023,4.006,True,"Castanheira / Azambuja (events: 2022, 2026)"
297,39.081962,-8.837528,3.738,True,"Castanheira / Azambuja (events: 2022, 2026)"
298,39.082195,-8.837033,4.593,True,"Castanheira / Azambuja (events: 2022, 2026)"
299,39.082428,-8.836538,6.288,False,"Castanheira / Azambuja (events: 2022, 2026)"
300,39.082662,-8.836043,6.285,False,"Castanheira / Azambuja (events: 2022, 2026)"
301,39.082895,-8.835548,6.006,False,"Castanheira / Azambuja (events: 2022, 2026)"
302,39.083128,-8.835052,6.478,False,"Castanheira / Azambuja (events: 2022, 2026)"
303,39.083362,-8.834557,6.636,False,"Castanheira / Azambuja (events: 2022, 2026)"
304,39.083595,-8.834062,6.285,False,"Castanheira / Azambuja (events: 2022, 2026)"
305,39.083828,-8.833567,5.781,False,"Castanheira / Azambuja (events: 2022, 2026)"
306,39.084061,-8.833072,5.089,False,"Castanheira / Azambuja (events: 2022, 2026)"
307,39.084295,-8.832577,6.038,False,"Castanheira / Azambuja (events: 2022, 2026)"
308,39.084528,-8.832082,10.023,False,"Castanheira / Azambuja (events: 2022, 2026)"
309,39.084761,-8.831586,11.211,False,"Castanheira / Azambuja (events: 2022, 2026)"
310,39.084995,-8.831091,11.811,False,"Castanheira / Azambuja (events: 2022, 2026)"
311,39.085228,-8.830596,11.844,False,"Castanheira / Azambuja (events: 2022, 2026)"
312,39.085461,-8.830101,12.598,False,"Castanheira / Azambuja (events: 2022, 2026)"
313,39.085695,-8.829606,13.282,False,"Castanheira / Azambuja (events: 2022, 2026)"
314,39.085928,-8.829111,14.088,False,"Castanheira / Azambuja (events: 2022, 2026)"
315,39.086161,-8.828616,14.228,False,"Castanheira / Azambuja (events: 2022, 2026)"
