scenario,variant,option,year,slr_m,closure_days_yr,annual_cost_low_M,annual_cost_mid_M,annual_cost_hi_M,cum_cost_low_bn,cum_cost_mid_bn,cum_cost_hi_bn
SSP5-8.5,+geoid,2,2080,0.91,107.4632,84.1933,152.7476,249.8106,0.9435,1.7118,2.7995
SSP5-8.5,+geoid,2,2081,0.922,117.7779,92.2745,167.4089,273.7884,1.0358,1.8792,3.0733
SSP5-8.5,+geoid,2,2082,0.934,129.0734,101.1242,183.4643,300.0462,1.1369,2.0627,3.3734
SSP5-8.5,+geoid,2,2083,0.946,141.4424,110.8148,201.0455,328.7993,1.2477,2.2637,3.7022
SSP5-8.5,+geoid,2,2084,0.958,154.986,121.4257,220.2963,360.2829,1.3692,2.484,4.0625
SSP5-8.5,+geoid,2,2085,0.97,169.8149,133.0436,241.3741,394.7545,1.5022,2.7254,4.4572
SSP5-8.5,+geoid,2,2086,0.982,186.0503,145.7634,264.4509,432.4955,1.648,2.9898,4.8897
SSP5-8.5,+geoid,2,2087,0.994,203.8244,159.6888,289.7151,473.8137,1.8077,3.2795,5.3635
SSP5-8.5,+geoid,2,2088,1.006,223.2823,174.9333,317.3723,519.0456,1.9826,3.5969,5.8826
SSP5-8.5,+geoid,2,2089,1.018,244.5821,191.6209,347.6478,568.5595,2.1742,3.9446,6.4511
SSP5-8.5,+geoid,2,2090,1.03,267.897,209.8872,380.7875,622.7579,2.3841,4.3254,7.0739
SSP5-8.5,+geoid,2,2091,1.042,293.4164,229.8807,417.0607,682.0807,2.614,4.7424,7.756
SSP5-8.5,+geoid,2,2092,1.054,321.3473,251.7635,456.7615,747.0093,2.8657,5.1992,8.503
SSP5-8.5,+geoid,2,2093,1.066,351.916,275.713,500.2117,818.0698,3.1415,5.6994,9.321
SSP5-8.5,+geoid,2,2094,1.078,365.0,285.9638,518.8092,848.485,3.4274,6.2182,10.1695
SSP5-8.5,+geoid,2,2095,1.09,365.0,285.9638,518.8092,848.485,3.7134,6.737,11.018
SSP5-8.5,+geoid,2,2096,1.102,365.0,285.9638,518.8092,848.485,3.9993,7.2558,11.8665
SSP5-8.5,+geoid,2,2097,1.114,365.0,285.9638,518.8092,848.485,4.2853,7.7746,12.715
SSP5-8.5,+geoid,2,2098,1.126,365.0,285.9638,518.8092,848.485,4.5713,8.2934,13.5635
SSP5-8.5,+geoid,2,2099,1.138,365.0,285.9638,518.8092,848.485,4.8572,8.8122,14.412
SSP5-8.5,+geoid,2,2100,1.15,365.0,285.9638,518.8092,848.485,5.1432,9.331,15.2604
SSP5-8.5,+geoid,3,2025,0.215,0.3967,0.3108,0.5638,0.9221,0.0003,0.0006,0.0009
SSP5-8.5,+geoid,3,2026,0.228,0.442,0.3463,0.6282,1.0274,0.0007,0.0012,0.0019
SSP5-8.5,+geoid,3,2027,0.241,0.4923,0.3857,0.6997,1.1444,0.001,0.0019,0.0031
SSP5-8.5,+geoid,3,2028,0.254,0.5481,0.4295,0.7791,1.2742,0.0015,0.0027,0.0044
SSP5-8.5,+geoid,3,2029,0.267,0.6102,0.4781,0.8673,1.4184,0.002,0.0035,0.0058
SSP5-8.5,+geoid,3,2030,0.28,0.679,0.532,0.9652,1.5785,0.0025,0.0045,0.0074
SSP5-8.5,+geoid,3,2031,0.294,0.7617,0.5967,1.0826,1.7706,0.0031,0.0056,0.0091
SSP5-8.5,+geoid,3,2032,0.308,0.8541,0.6691,1.214,1.9854,0.0037,0.0068,0.0111
SSP5-8.5,+geoid,3,2033,0.322,0.9574,0.7501,1.3609,2.2256,0.0045,0.0082,0.0133
SSP5-8.5,+geoid,3,2034,0.336,1.0729,0.8406,1.5251,2.4942,0.0053,0.0097,0.0158
SSP5-8.5,+geoid,3,2035,0.35,1.2021,0.9418,1.7086,2.7944,0.0063,0.0114,0.0186
SSP5-8.5,+geoid,3,2036,0.364,1.3464,1.0549,1.9138,3.1299,0.0073,0.0133,0.0218
SSP5-8.5,+geoid,3,2037,0.378,1.5076,1.1812,2.143,3.5047,0.0085,0.0155,0.0253
SSP5-8.5,+geoid,3,2038,0.392,1.6878,1.3223,2.399,3.9234,0.0098,0.0179,0.0292
SSP5-8.5,+geoid,3,2039,0.406,1.8889,1.4799,2.6849,4.3911,0.0113,0.0205,0.0336
SSP5-8.5,+geoid,3,2040,0.42,2.1136,1.6559,3.0043,4.9133,0.013,0.0235,0.0385
SSP5-8.5,+geoid,3,2041,0.433,2.3456,1.8377,3.334,5.4526,0.0148,0.0269,0.044
SSP5-8.5,+geoid,3,2042,0.446,2.6025,2.039,3.6992,6.0499,0.0169,0.0306,0.05
SSP5-8.5,+geoid,3,2043,0.459,2.8871,2.2619,4.1037,6.7113,0.0191,0.0347,0.0567
SSP5-8.5,+geoid,3,2044,0.472,3.2021,2.5087,4.5515,7.4437,0.0216,0.0392,0.0642
SSP5-8.5,+geoid,3,2045,0.485,3.5509,2.782,5.0473,8.2545,0.0244,0.0443,0.0724
SSP5-8.5,+geoid,3,2046,0.498,3.937,3.0845,5.5961,9.1521,0.0275,0.0499,0.0816
SSP5-8.5,+geoid,3,2047,0.511,4.3644,3.4193,6.2035,10.1456,0.0309,0.0561,0.0917
SSP5-8.5,+geoid,3,2048,0.524,4.8373,3.7899,6.8758,11.245,0.0347,0.063,0.103
SSP5-8.5,+geoid,3,2049,0.537,5.3607,4.1999,7.6196,12.4615,0.0389,0.0706,0.1154
SSP5-8.5,+geoid,3,2050,0.55,5.9397,4.6535,8.4427,13.8075,0.0436,0.079,0.1292
SSP5-8.5,+geoid,3,2051,0.562,6.5286,5.1149,9.2798,15.1766,0.0487,0.0883,0.1444
SSP5-8.5,+geoid,3,2052,0.574,7.1751,5.6214,10.1986,16.6793,0.0543,0.0985,0.1611
SSP5-8.5,+geoid,3,2053,0.586,7.8845,6.1772,11.207,18.3285,0.0605,0.1097,0.1794
SSP5-8.5,+geoid,3,2054,0.598,8.6631,6.7872,12.3136,20.1383,0.0673,0.122,0.1995
SSP5-8.5,+geoid,3,2055,0.61,9.5173,7.4565,13.5279,22.1242,0.0747,0.1355,0.2217
SSP5-8.5,+geoid,3,2056,0.622,10.4546,8.1908,14.8602,24.303,0.0829,0.1504,0.246
SSP5-8.5,+geoid,3,2057,0.634,11.4829,8.9965,16.3218,26.6934,0.0919,0.1667,0.2727
SSP5-8.5,+geoid,3,2058,0.646,12.611,9.8802,17.9252,29.3157,0.1018,0.1846,0.302
SSP5-8.5,+geoid,3,2059,0.658,13.8483,10.8496,19.6839,32.1919,0.1126,0.2043,0.3342
SSP5-8.5,+geoid,3,2060,0.67,15.2054,11.9128,21.6128,35.3466,0.1245,0.2259,0.3695
SSP5-8.5,+geoid,3,2061,0.682,16.6937,13.0789,23.7283,38.8064,0.1376,0.2497,0.4083
SSP5-8.5,+geoid,3,2062,0.694,18.3258,14.3576,26.0482,42.6004,0.152,0.2757,0.4509
SSP5-8.5,+geoid,3,2063,0.706,20.1154,15.7597,28.592,46.7606,0.1677,0.3043,0.4977
SSP5-8.5,+geoid,3,2064,0.718,22.0776,17.297,31.3811,51.322,0.185,0.3357,0.549
SSP5-8.5,+geoid,3,2065,0.73,24.2289,18.9824,34.4389,56.323,0.204,0.3701,0.6053
SSP5-8.5,+geoid,3,2066,0.742,26.5873,20.8301,37.7911,61.8053,0.2248,0.4079,0.6671
SSP5-8.5,+geoid,3,2067,0.754,29.1725,22.8556,41.4657,67.8149,0.2477,0.4494,0.735
SSP5-8.5,+geoid,3,2068,0.766,32.0062,25.0756,45.4934,74.402,0.2728,0.4949,0.8094
SSP5-8.5,+geoid,3,2069,0.778,35.1119,27.5088,49.9079,81.6217,0.3003,0.5448,0.891
SSP5-8.5,+geoid,3,2070,0.79,38.5156,30.1755,54.7459,89.534,0.3305,0.5995,0.9805
SSP5-8.5,+geoid,3,2071,0.802,42.2456,33.0978,60.0477,98.2048,0.3636,0.6596,1.0787
SSP5-8.5,+geoid,3,2072,0.814,46.3329,36.3001,65.8574,107.7062,0.3999,0.7254,1.1864
SSP5-8.5,+geoid,3,2073,0.826,50.8114,39.8088,72.2231,118.1171,0.4397,0.7977,1.3045
SSP5-8.5,+geoid,3,2074,0.838,55.7183,43.6532,79.1977,129.5236,0.4833,0.8769,1.4341
SSP5-8.5,+geoid,3,2075,0.85,61.094,47.8649,86.8388,142.0202,0.5312,0.9637,1.5761
SSP5-8.5,+geoid,3,2076,0.862,66.9832,52.4788,95.2096,155.7102,0.5837,1.0589,1.7318
SSP5-8.5,+geoid,3,2077,0.874,73.4343,57.533,104.3791,170.7066,0.6412,1.1633,1.9025
SSP5-8.5,+geoid,3,2078,0.886,80.5006,63.0692,114.4231,187.133,0.7043,1.2777,2.0896
SSP5-8.5,+geoid,3,2079,0.898,88.2402,69.1329,125.4242,205.1247,0.7734,1.4031,2.2948
SSP5-8.5,+geoid,3,2080,0.91,96.7168,75.774,137.4728,224.8296,0.8492,1.5406,2.5196
SSP5-8.5,+geoid,3,2081,0.922,106.0001,83.0471,150.668,246.4095,0.9322,1.6913,2.766
SSP5-8.5,+geoid,3,2082,0.934,116.1661,91.0118,165.1179,270.0416,1.0232,1.8564,3.036
SSP5-8.5,+geoid,3,2083,0.946,127.2981,99.7333,180.941,295.9194,1.123,2.0373,3.332
SSP5-8.5,+geoid,3,2084,0.958,139.4874,109.2831,198.2667,324.2547,1.2322,2.2356,3.6562
SSP5-8.5,+geoid,3,2085,0.97,152.8334,119.7392,217.2367,355.2791,1.352,2.4528,4.0115
SSP5-8.5,+geoid,3,2086,0.982,167.4452,131.187,238.0058,389.2459,1.4832,2.6908,4.4007
SSP5-8.5,+geoid,3,2087,0.994,183.442,143.7199,260.7436,426.4323,1.6269,2.9516,4.8272
SSP5-8.5,+geoid,3,2088,1.006,200.954,157.4399,285.6351,467.1411,1.7843,3.2372,5.2943
SSP5-8.5,+geoid,3,2089,1.018,220.1239,172.4588,312.883,511.7036,1.9568,3.5501,5.806
SSP5-8.5,+geoid,3,2090,1.03,241.1073,188.8985,342.7088,560.4821,2.1457,3.8928,6.3665
SSP5-8.5,+geoid,3,2091,1.042,264.0748,206.8927,375.3546,613.8726,2.3526,4.2682,6.9804
SSP5-8.5,+geoid,3,2092,1.054,289.2126,226.5872,411.0854,672.3083,2.5792,4.6793,7.6527
SSP5-8.5,+geoid,3,2093,1.066,316.7244,248.1417,450.1905,736.2628,2.8273,5.1294,8.3889
SSP5-8.5,+geoid,3,2094,1.078,346.833,271.7306,492.9867,806.2536,3.099,5.6224,9.1952
SSP5-8.5,+geoid,3,2095,1.09,365.0,285.9638,518.8092,848.485,3.385,6.1412,10.0437
SSP5-8.5,+geoid,3,2096,1.102,365.0,285.9638,518.8092,848.485,3.671,6.6601,10.8922
SSP5-8.5,+geoid,3,2097,1.114,365.0,285.9638,518.8092,848.485,3.9569,7.1789,11.7406
SSP5-8.5,+geoid,3,2098,1.126,365.0,285.9638,518.8092,848.485,4.2429,7.6977,12.5891
SSP5-8.5,+geoid,3,2099,1.138,365.0,285.9638,518.8092,848.485,4.5289,8.2165,13.4376
SSP5-8.5,+geoid,3,2100,1.15,365.0,285.9638,518.8092,848.485,4.8148,8.7353,14.2861
