idx,lat,lon,elev_m,below_threshold,flood_zone
274,38.997877,-8.968635,8.342,False,"Carregado / Azambuja (events: 2022, 2026)"
275,38.997667,-8.968739,8.622,False,"Carregado / Azambuja (events: 2022, 2026)"
276,38.997457,-8.968842,8.818,False,"Carregado / Azambuja (events: 2022, 2026)"
277,38.997247,-8.968945,8.946,False,"Carregado / Azambuja (events: 2022, 2026)"
278,38.997037,-8.969049,9.065,False,"Carregado / Azambuja (events: 2022, 2026)"
279,38.996827,-8.969152,9.186,False,"Carregado / Azambuja (events: 2022, 2026)"
280,38.996617,-8.969256,9.312,False,"Carregado / Azambuja (events: 2022, 2026)"
281,38.996407,-8.969359,9.464,False,"Carregado / Azambuja (events: 2022, 2026)"
282,38.996197,-8.969462,9.676,False,"Carregado / Azambuja (events: 2022, 2026)"
283,38.995987,-8.969566,9.971,False,"Carregado / Azambuja (events: 2022, 2026)"
284,38.995777,-8.969669,10.3,False,"Carregado / Azambuja (events: 2022, 2026)"
285,38.995567,-8.969773,10.638,False,"Carregado / Azambuja (events: 2022, 2026)"
286,38.995357,-8.969876,10.935,False,"Carregado / Azambuja (events: 2022, 2026)"
287,38.995147,-8.96998,11.176,False,"Carregado / Azambuja (events: 2022, 2026)"
288,38.994937,-8.970083,11.252,False,"Carregado / Azambuja (events: 2022, 2026)"
289,38.994727,-8.970186,11.311,False,"Carregado / Azambuja (events: 2022, 2026)"
290,38.994517,-8.97029,11.324,False,"Carregado / Azambuja (events: 2022, 2026)"
291,38.994307,-8.970393,11.385,False,"Carregado / Azambuja (events: 2022, 2026)"
292,38.994097,-8.970497,11.61,False,"Carregado / Azambuja (events: 2022, 2026)"
293,38.993887,-8.9706,11.98,False,"Carregado / Azambuja (events: 2022, 2026)"
294,38.993677,-8.970703,12.539,False,"Carregado / Azambuja (events: 2022, 2026)"
295,38.993467,-8.970807,13.169,False,"Carregado / Azambuja (events: 2022, 2026)"
296,38.993257,-8.97091,13.839,False,"Carregado / Azambuja (events: 2022, 2026)"
297,38.993047,-8.971014,14.48,False,"Carregado / Azambuja (events: 2022, 2026)"
298,38.992838,-8.971117,15.152,False,"Carregado / Azambuja (events: 2022, 2026)"
299,38.992628,-8.97122,15.406,False,"Carregado / Azambuja (events: 2022, 2026)"
300,38.992418,-8.971324,15.443,False,"Carregado / Azambuja (events: 2022, 2026)"
301,38.992208,-8.971427,15.401,False,"Carregado / Azambuja (events: 2022, 2026)"
302,38.991998,-8.971531,15.23,False,"Carregado / Azambuja (events: 2022, 2026)"
