section,lat,lon,elev_m,flood_zone
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.969485,-8.860137,1.493,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),39.006004,-8.943835,1.495,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.959925,-8.846605,1.495,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.96407,-8.855548,1.497,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.978172,-8.874278,1.499,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.980188,-8.890329,1.5,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.984332,-8.899273,1.503,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.969533,-8.852671,1.504,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.972317,-8.859435,1.516,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.98851,-8.903021,1.517,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.970056,-8.868467,1.519,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.969357,-8.855845,1.532,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.981874,-8.885648,1.532,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),39.006558,-8.945274,1.543,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.980648,-8.891323,1.545,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.972001,-8.858844,1.55,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.98729,-8.891203,1.552,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.966647,-8.846588,1.555,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.976043,-8.881386,1.555,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.965451,-8.858529,1.56,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.967888,-8.848555,1.56,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.982827,-8.887611,1.561,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.986635,-8.904242,1.566,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.98879,-8.903066,1.574,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.973889,-8.877598,1.579,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.967387,-8.847083,1.583,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.980445,-8.882705,1.587,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.979492,-8.880742,1.596,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.966626,-8.854249,1.598,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),39.006576,-8.946216,1.598,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.983932,-8.888683,1.602,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.961767,-8.850579,1.609,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.969221,-8.869146,1.614,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.969131,-8.869234,1.623,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.972824,-8.860902,1.633,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.979818,-8.878394,1.637,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),39.005996,-8.946095,1.637,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),39.00336,-8.932278,1.641,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.971856,-8.861999,1.644,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.963609,-8.854554,1.648,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.987197,-8.891297,1.65,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.958194,-8.841721,1.652,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.97477,-8.869178,1.663,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.982998,-8.886196,1.666,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.969944,-8.8537,1.668,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.972344,-8.866024,1.672,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.969962,-8.861118,1.687,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.967476,-8.847526,1.701,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.981052,-8.881481,1.701,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),39.006825,-8.945893,1.703,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.969441,-8.85223,1.717,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.967579,-8.856212,1.744,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.977349,-8.87222,1.749,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.980534,-8.886513,1.752,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.957708,-8.840748,1.755,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.978539,-8.87878,1.771,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.966284,-8.853612,1.775,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.981398,-8.884667,1.787,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.978068,-8.873844,1.793,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.976156,-8.873874,1.798,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.968941,-8.85482,1.8,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.974727,-8.87093,1.803,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),39.027267,-8.930211,1.814,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.971439,-8.860973,1.815,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.966408,-8.857077,1.817,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),39.005976,-8.945979,1.819,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),39.006413,-8.947121,1.821,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.967276,-8.850718,1.831,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.966393,-8.853518,1.842,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.977253,-8.881425,1.847,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.977164,-8.881514,1.848,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.982587,-8.885166,1.853,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.983872,-8.898279,1.856,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),39.002033,-8.933956,1.856,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.966516,-8.856983,1.869,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.976852,-8.874306,1.872,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.985876,-8.897224,1.872,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),39.006437,-8.946973,1.875,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.976836,-8.870757,1.879,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.977885,-8.885361,1.885,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.96903,-8.8512,1.886,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),39.00091,-8.935048,1.888,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.982286,-8.884567,1.894,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),39.005055,-8.943992,1.899,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.970438,-8.862099,1.904,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.967065,-8.846497,1.912,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.977684,-8.876357,1.913,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.983304,-8.888592,1.921,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.987634,-8.897943,1.928,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.977976,-8.882113,1.938,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),39.001896,-8.933542,1.939,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.962688,-8.852567,1.941,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.967103,-8.85523,1.942,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.993268,-8.911928,1.942,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.981355,-8.882079,1.947,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.990927,-8.904291,1.956,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.969774,-8.856871,1.963,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.971438,-8.871448,1.966,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.978346,-8.886354,1.968,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.97396,-8.863552,1.97,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.980861,-8.884877,1.978,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.980771,-8.884967,1.982,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.96871,-8.850613,1.983,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.990103,-8.904117,1.989,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.969135,-8.866479,1.99,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.960386,-8.847598,1.993,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.978479,-8.874874,1.994,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.974201,-8.877411,1.994,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),39.016265,-8.952412,2.016,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.970517,-8.869461,2.018,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.96874,-8.868193,2.018,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.985595,-8.895843,2.026,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.980944,-8.881049,2.027,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.993161,-8.91183,2.033,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),39.00586,-8.946917,2.034,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.982296,-8.886273,2.036,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.970673,-8.855318,2.038,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.980533,-8.88002,2.04,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.964993,-8.855354,2.041,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.968835,-8.868102,2.044,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.978101,-8.877382,2.047,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.977878,-8.882218,2.05,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.982351,-8.886629,2.05,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.982206,-8.886363,2.054,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),39.03086,-8.930444,2.059,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.971179,-8.856786,2.061,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.968056,-8.857193,2.063,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),39.006445,-8.965484,2.066,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.975851,-8.879976,2.069,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.957623,-8.841636,2.071,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.976435,-8.87328,2.072,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.982698,-8.885596,2.073,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.969364,-8.864117,2.074,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.966404,-8.854675,2.077,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),39.014752,-8.953352,2.08,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.990393,-8.904723,2.081,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.969122,-8.851642,2.081,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.980229,-8.879423,2.099,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.970263,-8.854288,2.108,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.970767,-8.855757,2.109,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.970356,-8.854728,2.115,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.972819,-8.874429,2.116,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.957162,-8.840642,2.121,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.979727,-8.889336,2.127,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.96615,-8.853268,2.129,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.974058,-8.863989,2.137,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.978591,-8.882618,2.143,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.990319,-8.912192,2.144,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.978699,-8.882802,2.146,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),39.013732,-8.939208,2.147,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.978603,-8.882902,2.149,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),39.029962,-8.930385,2.16,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.980641,-8.880452,2.162,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.982681,-8.888664,2.185,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.979077,-8.883592,2.186,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.981848,-8.886612,2.192,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.976633,-8.874855,2.193,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.988069,-8.898404,2.222,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.975763,-8.880063,2.227,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.979267,-8.888342,2.229,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.984257,-8.890554,2.23,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.980122,-8.878991,2.23,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.973774,-8.868968,2.231,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.972278,-8.86996,2.233,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.973105,-8.865076,2.24,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.982264,-8.887638,2.241,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.981015,-8.884561,2.245,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),39.016729,-8.952191,2.248,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),39.015229,-8.954334,2.254,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.986428,-8.897894,2.261,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.987928,-8.898547,2.262,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.965964,-8.857301,2.273,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.961108,-8.847564,2.28,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.968525,-8.853794,2.281,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.979422,-8.88349,2.286,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.972763,-8.870933,2.287,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.979328,-8.883586,2.292,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.976964,-8.883373,2.298,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.974371,-8.864581,2.298,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),39.024573,-8.930037,2.301,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.993394,-8.912348,2.307,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.983933,-8.893329,2.311,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.968208,-8.849142,2.312,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.988749,-8.900606,2.316,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.966293,-8.854769,2.321,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.967462,-8.863872,2.325,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.966614,-8.858133,2.336,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.984359,-8.888454,2.339,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.959465,-8.845611,2.342,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.985253,-8.901261,2.345,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.968619,-8.850171,2.346,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.973521,-8.866101,2.346,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.97447,-8.865018,2.365,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.993646,-8.912804,2.366,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),39.031758,-8.930502,2.367,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.96472,-8.850324,2.371,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.993679,-8.912957,2.373,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.971084,-8.856347,2.379,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),39.001621,-8.932927,2.382,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),39.016072,-8.951281,2.387,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.967557,-8.86378,2.39,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.984754,-8.890741,2.398,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.968474,-8.867043,2.4,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.986362,-8.898198,2.4,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.967692,-8.851743,2.402,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.98423,-8.889284,2.412,"Carregado / Azambuja (events: 2022, 2026)"
