idx,lat,lon,elev_m,below_threshold,flood_zone,note
333,38.694272,-8.940307,26.677,False,Bridge south approach viaduct (structural SLR exposure),
334,38.693823,-8.940308,26.31,False,Bridge south approach viaduct (structural SLR exposure),
335,38.693373,-8.94031,26.321,False,Bridge south approach viaduct (structural SLR exposure),
336,38.692923,-8.940312,26.389,False,Bridge south approach viaduct (structural SLR exposure),
337,38.692474,-8.940314,26.583,False,Bridge south approach viaduct (structural SLR exposure),
338,38.692024,-8.940315,26.493,False,Bridge south approach viaduct (structural SLR exposure),
339,38.691574,-8.940317,25.806,False,Bridge south approach viaduct (structural SLR exposure),
340,38.691125,-8.940319,24.586,False,Bridge south approach viaduct (structural SLR exposure),
341,38.690675,-8.940321,23.749,False,Bridge south approach viaduct (structural SLR exposure),
342,38.690225,-8.940323,24.024,False,Bridge south approach viaduct (structural SLR exposure),
343,38.689776,-8.940324,24.71,False,Bridge south approach viaduct (structural SLR exposure),
344,38.689326,-8.940326,24.753,False,Bridge south approach viaduct (structural SLR exposure),
345,38.688877,-8.940328,24.891,False,Bridge south approach viaduct (structural SLR exposure),
346,38.688427,-8.94033,25.386,False,Bridge south approach viaduct (structural SLR exposure),
347,38.687977,-8.940332,25.364,False,Bridge south approach viaduct (structural SLR exposure),
348,38.687528,-8.940333,24.739,False,Bridge south approach viaduct (structural SLR exposure),
349,38.687078,-8.940335,23.898,False,Bridge south approach viaduct (structural SLR exposure),
350,38.686628,-8.940337,23.104,False,Bridge south approach viaduct (structural SLR exposure),
351,38.686179,-8.940339,22.642,False,Bridge south approach viaduct (structural SLR exposure),
352,38.685729,-8.94034,22.331,False,Bridge south approach viaduct (structural SLR exposure),
353,38.685279,-8.940342,21.959,False,Bridge south approach viaduct (structural SLR exposure),
354,38.68483,-8.940344,21.237,False,Bridge south approach viaduct (structural SLR exposure),
355,38.68438,-8.940346,20.148,False,Bridge south approach viaduct (structural SLR exposure),
356,38.684286,-8.940491,19.527,False,Bridge south approach viaduct (structural SLR exposure),
357,38.683877,-8.940722,19.042,False,Bridge south approach viaduct (structural SLR exposure),
358,38.683472,-8.940971,19.663,False,Bridge south approach viaduct (structural SLR exposure),
359,38.683331,-8.941073,19.761,False,Bridge south approach viaduct (structural SLR exposure),
360,38.683739,-8.940831,19.18,False,Bridge south approach viaduct (structural SLR exposure),
361,38.684147,-8.94059,19.132,False,Bridge south approach viaduct (structural SLR exposure),
362,38.684233,-8.940545,19.302,False,Bridge south approach viaduct (structural SLR exposure),
363,38.683856,-8.94086,18.737,False,Bridge south approach viaduct (structural SLR exposure),
364,38.683479,-8.941174,18.974,False,Bridge south approach viaduct (structural SLR exposure),
365,38.683103,-8.941488,18.552,False,Bridge south approach viaduct (structural SLR exposure),
366,38.682726,-8.941802,17.403,False,Bridge south approach viaduct (structural SLR exposure),
367,38.682349,-8.942116,16.317,False,Bridge south approach viaduct (structural SLR exposure),
368,38.681972,-8.94243,16.024,False,Bridge south approach viaduct (structural SLR exposure),
369,38.681595,-8.942745,15.698,False,Bridge south approach viaduct (structural SLR exposure),
370,38.681218,-8.943059,14.621,False,Bridge south approach viaduct (structural SLR exposure),
371,38.680841,-8.943373,13.578,False,Bridge south approach viaduct (structural SLR exposure),
372,38.680464,-8.943687,12.419,False,Bridge south approach viaduct (structural SLR exposure),
373,38.680088,-8.944001,12.37,False,Bridge south approach viaduct (structural SLR exposure),
374,38.679711,-8.944315,12.718,False,Bridge south approach viaduct (structural SLR exposure),
375,38.679334,-8.944629,12.041,False,Bridge south approach viaduct (structural SLR exposure),
376,38.678957,-8.944944,11.28,False,Bridge south approach viaduct (structural SLR exposure),
377,38.67858,-8.945258,10.566,False,Bridge south approach viaduct (structural SLR exposure),
378,38.678203,-8.945572,9.06,False,Bridge south approach viaduct (structural SLR exposure),
379,38.677826,-8.945886,7.711,False,Bridge south approach viaduct (structural SLR exposure),
380,38.67745,-8.9462,6.965,False,Bridge south approach viaduct (structural SLR exposure),
381,38.677073,-8.946514,5.338,False,Bridge south approach viaduct (structural SLR exposure),
382,38.676696,-8.946829,4.765,False,Bridge south approach viaduct (structural SLR exposure),
383,38.676319,-8.947143,5.457,False,Bridge south approach viaduct (structural SLR exposure),
384,38.675942,-8.947457,5.62,False,Bridge south approach viaduct (structural SLR exposure),
385,38.675565,-8.947771,5.911,False,Bridge south approach viaduct (structural SLR exposure),
386,38.675188,-8.948085,6.915,False,Bridge south approach viaduct (structural SLR exposure),
387,38.674811,-8.948399,9.908,False,Bridge south approach viaduct (structural SLR exposure),
388,38.674435,-8.948713,11.828,False,Bridge south approach viaduct (structural SLR exposure),
389,38.674058,-8.949028,12.785,False,Bridge south approach viaduct (structural SLR exposure),
390,38.673681,-8.949342,13.343,False,Bridge south approach viaduct (structural SLR exposure),
391,38.673304,-8.949656,12.8,False,Bridge south approach viaduct (structural SLR exposure),
392,38.672927,-8.94997,11.753,False,Bridge south approach viaduct (structural SLR exposure),
393,38.67255,-8.950284,11.1,False,Bridge south approach viaduct (structural SLR exposure),
394,38.672173,-8.950598,12.281,False,Bridge south approach viaduct (structural SLR exposure),
395,38.671796,-8.950913,12.782,False,Bridge south approach viaduct (structural SLR exposure),
396,38.67142,-8.951227,11.966,False,Bridge south approach viaduct (structural SLR exposure),
397,38.671043,-8.951541,10.784,False,Bridge south approach viaduct (structural SLR exposure),
398,38.670666,-8.951855,11.019,False,Bridge south approach viaduct (structural SLR exposure),
399,38.670289,-8.952169,11.851,False,Bridge south approach viaduct (structural SLR exposure),
400,38.669912,-8.952483,12.89,False,Bridge south approach viaduct (structural SLR exposure),
401,38.669535,-8.952797,14.223,False,Bridge south approach viaduct (structural SLR exposure),
402,38.669158,-8.953112,15.077,False,Bridge south approach viaduct (structural SLR exposure),
403,38.668782,-8.953426,15.449,False,Bridge south approach viaduct (structural SLR exposure),
404,38.668405,-8.95374,15.546,False,Bridge south approach viaduct (structural SLR exposure),
405,38.668028,-8.954054,16.151,False,Bridge south approach viaduct (structural SLR exposure),
406,38.667651,-8.954368,17.162,False,Bridge south approach viaduct (structural SLR exposure),
407,38.667274,-8.954682,17.738,False,Bridge south approach viaduct (structural SLR exposure),
408,38.666897,-8.954997,17.629,False,Bridge south approach viaduct (structural SLR exposure),
409,38.66652,-8.955311,18.023,False,Bridge south approach viaduct (structural SLR exposure),
410,38.666143,-8.955625,18.437,False,Bridge south approach viaduct (structural SLR exposure),
411,38.665767,-8.955939,18.216,False,Bridge south approach viaduct (structural SLR exposure),
412,38.66539,-8.956253,17.747,False,Bridge south approach viaduct (structural SLR exposure),
413,38.665013,-8.956567,17.437,False,Bridge south approach viaduct (structural SLR exposure),
414,38.664636,-8.956881,17.269,False,Bridge south approach viaduct (structural SLR exposure),
415,38.664259,-8.957196,17.271,False,Bridge south approach viaduct (structural SLR exposure),
416,38.663882,-8.95751,17.587,False,Bridge south approach viaduct (structural SLR exposure),
417,38.663505,-8.957824,17.873,False,Bridge south approach viaduct (structural SLR exposure),
418,38.663128,-8.958138,18.64,False,Bridge south approach viaduct (structural SLR exposure),
419,38.662752,-8.958452,19.665,False,Bridge south approach viaduct (structural SLR exposure),
420,38.662375,-8.958766,20.188,False,Bridge south approach viaduct (structural SLR exposure),
421,38.661998,-8.959081,20.122,False,Bridge south approach viaduct (structural SLR exposure),
422,38.661621,-8.959395,19.784,False,Bridge south approach viaduct (structural SLR exposure),
423,38.661244,-8.959709,19.489,False,Bridge south approach viaduct (structural SLR exposure),
424,38.660867,-8.960023,19.528,False,Bridge south approach viaduct (structural SLR exposure),
425,38.66049,-8.960337,20.176,False,Bridge south approach viaduct (structural SLR exposure),
426,38.660114,-8.960651,20.97,False,Bridge south approach viaduct (structural SLR exposure),
427,38.659737,-8.960965,21.912,False,Bridge south approach viaduct (structural SLR exposure),
428,38.65936,-8.96128,22.455,False,Bridge south approach viaduct (structural SLR exposure),
429,38.658983,-8.961594,22.132,False,Bridge south approach viaduct (structural SLR exposure),
430,38.658606,-8.961908,21.773,False,Bridge south approach viaduct (structural SLR exposure),
431,38.658229,-8.962222,21.451,False,Bridge south approach viaduct (structural SLR exposure),
432,38.657852,-8.962536,21.411,False,Bridge south approach viaduct (structural SLR exposure),
433,38.657475,-8.96285,21.509,False,Bridge south approach viaduct (structural SLR exposure),
434,38.657099,-8.963165,21.601,False,Bridge south approach viaduct (structural SLR exposure),
435,38.656722,-8.963479,21.474,False,Bridge south approach viaduct (structural SLR exposure),
436,38.656345,-8.963793,21.75,False,Bridge south approach viaduct (structural SLR exposure),
437,38.655968,-8.964107,22.833,False,Bridge south approach viaduct (structural SLR exposure),
438,38.655591,-8.964421,23.262,False,Bridge south approach viaduct (structural SLR exposure),
439,38.655214,-8.964735,22.863,False,Bridge south approach viaduct (structural SLR exposure),
440,38.654837,-8.965049,22.704,False,Bridge south approach viaduct (structural SLR exposure),
441,38.65446,-8.965364,23.588,False,Bridge south approach viaduct (structural SLR exposure),
442,38.654084,-8.965678,24.911,False,Bridge south approach viaduct (structural SLR exposure),
443,38.653707,-8.965992,26.756,False,Bridge south approach viaduct (structural SLR exposure),
444,38.65333,-8.966306,28.6,False,Bridge south approach viaduct (structural SLR exposure),
445,38.652953,-8.96662,29.862,False,Bridge south approach viaduct (structural SLR exposure),
446,38.652576,-8.966934,30.977,False,Bridge south approach viaduct (structural SLR exposure),
447,38.652199,-8.967249,32.685,False,Bridge south approach viaduct (structural SLR exposure),
448,38.651822,-8.967563,34.426,False,Bridge south approach viaduct (structural SLR exposure),
449,38.652074,-8.967316,33.278,False,Bridge south approach viaduct (structural SLR exposure),
450,38.65244,-8.966981,31.471,False,Bridge south approach viaduct (structural SLR exposure),
451,38.652814,-8.966661,30.128,False,Bridge south approach viaduct (structural SLR exposure),
452,38.653189,-8.966345,29.048,False,Bridge south approach viaduct (structural SLR exposure),
453,38.653565,-8.966028,27.241,False,Bridge south approach viaduct (structural SLR exposure),
454,38.653945,-8.96572,25.338,False,Bridge south approach viaduct (structural SLR exposure),
455,38.654326,-8.965415,23.981,False,Bridge south approach viaduct (structural SLR exposure),
456,38.654707,-8.965109,22.924,False,Bridge south approach viaduct (structural SLR exposure),
457,38.655092,-8.964812,22.764,False,Bridge south approach viaduct (structural SLR exposure),
458,38.655481,-8.964522,23.17,False,Bridge south approach viaduct (structural SLR exposure),
459,38.655869,-8.964232,23.027,False,Bridge south approach viaduct (structural SLR exposure),
460,38.656258,-8.963943,21.931,False,Bridge south approach viaduct (structural SLR exposure),
461,38.656649,-8.963658,21.224,False,Bridge south approach viaduct (structural SLR exposure),
462,38.657037,-8.963367,21.357,False,Bridge south approach viaduct (structural SLR exposure),
463,38.657422,-8.96307,21.315,False,Bridge south approach viaduct (structural SLR exposure),
464,38.657807,-8.962772,21.211,False,Bridge south approach viaduct (structural SLR exposure),
465,38.658192,-8.962475,21.078,False,Bridge south approach viaduct (structural SLR exposure),
466,38.658576,-8.962176,21.161,False,Bridge south approach viaduct (structural SLR exposure),
467,38.658959,-8.961875,21.37,False,Bridge south approach viaduct (structural SLR exposure),
468,38.659342,-8.961572,22.006,False,Bridge south approach viaduct (structural SLR exposure),
469,38.659718,-8.961257,22.044,False,Bridge south approach viaduct (structural SLR exposure),
470,38.660094,-8.960941,21.197,False,Bridge south approach viaduct (structural SLR exposure),
471,38.660465,-8.960615,20.421,False,Bridge south approach viaduct (structural SLR exposure),
472,38.660832,-8.960283,19.787,False,Bridge south approach viaduct (structural SLR exposure),
473,38.661199,-8.959951,19.441,False,Bridge south approach viaduct (structural SLR exposure),
474,38.661564,-8.959613,19.552,False,Bridge south approach viaduct (structural SLR exposure),
475,38.661923,-8.959267,19.94,False,Bridge south approach viaduct (structural SLR exposure),
476,38.662281,-8.958919,20.18,False,Bridge south approach viaduct (structural SLR exposure),
477,38.662639,-8.95857,19.875,False,Bridge south approach viaduct (structural SLR exposure),
478,38.662997,-8.958222,18.979,False,Bridge south approach viaduct (structural SLR exposure),
479,38.663355,-8.957873,17.937,False,Bridge south approach viaduct (structural SLR exposure),
480,38.663713,-8.957524,17.421,False,Bridge south approach viaduct (structural SLR exposure),
481,38.664071,-8.957176,17.014,False,Bridge south approach viaduct (structural SLR exposure),
482,38.664429,-8.956827,16.842,False,Bridge south approach viaduct (structural SLR exposure),
483,38.664786,-8.956478,16.993,False,Bridge south approach viaduct (structural SLR exposure),
484,38.665062,-8.956205,17.184,False,Bridge south approach viaduct (structural SLR exposure),
485,38.664689,-8.956528,16.867,False,Bridge south approach viaduct (structural SLR exposure),
486,38.664317,-8.956851,16.677,False,Bridge south approach viaduct (structural SLR exposure),
487,38.663944,-8.957173,16.863,False,Bridge south approach viaduct (structural SLR exposure),
488,38.663572,-8.957496,17.18,False,Bridge south approach viaduct (structural SLR exposure),
489,38.663199,-8.957819,17.872,False,Bridge south approach viaduct (structural SLR exposure),
490,38.662827,-8.958141,19.192,False,Bridge south approach viaduct (structural SLR exposure),
491,38.662455,-8.958464,20.046,False,Bridge south approach viaduct (structural SLR exposure),
492,38.662082,-8.958787,20.316,False,Bridge south approach viaduct (structural SLR exposure),
493,38.66171,-8.95911,20.115,False,Bridge south approach viaduct (structural SLR exposure),
494,38.661337,-8.959432,19.749,False,Bridge south approach viaduct (structural SLR exposure),
495,38.660965,-8.959755,19.474,False,Bridge south approach viaduct (structural SLR exposure),
496,38.660593,-8.960078,19.805,False,Bridge south approach viaduct (structural SLR exposure),
497,38.66022,-8.9604,20.642,False,Bridge south approach viaduct (structural SLR exposure),
498,38.659848,-8.960723,21.578,False,Bridge south approach viaduct (structural SLR exposure),
499,38.659475,-8.961046,22.469,False,Bridge south approach viaduct (structural SLR exposure),
500,38.659103,-8.961368,22.545,False,Bridge south approach viaduct (structural SLR exposure),
501,38.65873,-8.961691,22.111,False,Bridge south approach viaduct (structural SLR exposure),
502,38.658358,-8.962014,21.81,False,Bridge south approach viaduct (structural SLR exposure),
503,38.657986,-8.962336,21.479,False,Bridge south approach viaduct (structural SLR exposure),
504,38.657613,-8.962659,21.559,False,Bridge south approach viaduct (structural SLR exposure),
505,38.657241,-8.962982,21.633,False,Bridge south approach viaduct (structural SLR exposure),
506,38.656868,-8.963305,21.643,False,Bridge south approach viaduct (structural SLR exposure),
507,38.656496,-8.963627,21.551,False,Bridge south approach viaduct (structural SLR exposure),
508,38.656123,-8.96395,22.405,False,Bridge south approach viaduct (structural SLR exposure),
509,38.655751,-8.964273,23.242,False,Bridge south approach viaduct (structural SLR exposure),
510,38.655379,-8.964595,23.077,False,Bridge south approach viaduct (structural SLR exposure),
511,38.655006,-8.964918,22.667,False,Bridge south approach viaduct (structural SLR exposure),
512,38.654634,-8.965241,23.048,False,Bridge south approach viaduct (structural SLR exposure),
513,38.654261,-8.965563,24.26,False,Bridge south approach viaduct (structural SLR exposure),
514,38.653889,-8.965886,25.922,False,Bridge south approach viaduct (structural SLR exposure),
515,38.653516,-8.966209,27.821,False,Bridge south approach viaduct (structural SLR exposure),
516,38.653144,-8.966531,29.428,False,Bridge south approach viaduct (structural SLR exposure),
517,38.652772,-8.966854,30.387,False,Bridge south approach viaduct (structural SLR exposure),
518,38.6524,-8.967178,31.798,False,Bridge south approach viaduct (structural SLR exposure),
519,38.652037,-8.967518,33.39,False,Bridge south approach viaduct (structural SLR exposure),
520,38.651692,-8.967887,34.94,False,Bridge south approach viaduct (structural SLR exposure),
521,38.65136,-8.968274,35.986,False,Bridge south approach viaduct (structural SLR exposure),
522,38.651027,-8.968662,36.386,False,Bridge south approach viaduct (structural SLR exposure),
523,38.650713,-8.969073,36.694,False,Bridge south approach viaduct (structural SLR exposure),
524,38.650409,-8.969497,37.923,False,Bridge south approach viaduct (structural SLR exposure),
525,38.650104,-8.96992,38.785,False,Bridge south approach viaduct (structural SLR exposure),
526,38.649798,-8.970343,38.495,False,Rail south approach (Fertagus) (tidal/SLR exposure),
527,38.649493,-8.970766,37.735,False,Rail south approach (Fertagus) (tidal/SLR exposure),
528,38.649185,-8.971185,37.301,False,Rail south approach (Fertagus) (tidal/SLR exposure),
529,38.648873,-8.9716,37.144,False,Rail south approach (Fertagus) (tidal/SLR exposure),
530,38.64855,-8.972,36.317,False,Rail south approach (Fertagus) (tidal/SLR exposure),
531,38.648224,-8.972396,34.699,False,Rail south approach (Fertagus) (tidal/SLR exposure),
532,38.647873,-8.972754,33.576,False,Rail south approach (Fertagus) (tidal/SLR exposure),
533,38.647503,-8.973082,32.756,False,Rail south approach (Fertagus) (tidal/SLR exposure),
534,38.647113,-8.973367,31.86,False,Rail south approach (Fertagus) (tidal/SLR exposure),
535,38.646713,-8.973629,30.421,False,Rail south approach (Fertagus) (tidal/SLR exposure),
536,38.646567,-8.973726,29.783,False,Rail south approach (Fertagus) (tidal/SLR exposure),
537,38.646981,-8.973502,31.374,False,Rail south approach (Fertagus) (tidal/SLR exposure),
538,38.647396,-8.973279,32.439,False,Rail south approach (Fertagus) (tidal/SLR exposure),
539,38.64781,-8.973055,33.085,False,Rail south approach (Fertagus) (tidal/SLR exposure),
540,38.648225,-8.972832,33.904,False,Rail south approach (Fertagus) (tidal/SLR exposure),
541,38.648639,-8.972608,35.179,False,Rail south approach (Fertagus) (tidal/SLR exposure),
542,38.649053,-8.972385,36.355,False,Rail south approach (Fertagus) (tidal/SLR exposure),
543,38.649468,-8.972161,37.264,False,Rail south approach (Fertagus) (tidal/SLR exposure),
544,38.649882,-8.971938,37.84,False,Rail south approach (Fertagus) (tidal/SLR exposure),
545,38.650297,-8.971714,38.808,False,Bridge south approach viaduct (structural SLR exposure),
546,38.650711,-8.971491,39.774,False,Bridge south approach viaduct (structural SLR exposure),
547,38.651125,-8.971267,39.164,False,Bridge south approach viaduct (structural SLR exposure),
548,38.65154,-8.971044,38.097,False,Bridge south approach viaduct (structural SLR exposure),
549,38.651954,-8.97082,37.115,False,Bridge south approach viaduct (structural SLR exposure),
550,38.652369,-8.970596,36.173,False,Bridge south approach viaduct (structural SLR exposure),
551,38.652783,-8.970373,35.042,False,Bridge south approach viaduct (structural SLR exposure),
552,38.653198,-8.970149,33.65,False,Bridge south approach viaduct (structural SLR exposure),
553,38.653612,-8.969926,31.862,False,Bridge south approach viaduct (structural SLR exposure),
554,38.654026,-8.969702,29.448,False,Bridge south approach viaduct (structural SLR exposure),
555,38.654441,-8.969479,27.467,False,Bridge south approach viaduct (structural SLR exposure),
556,38.654855,-8.969255,25.892,False,Bridge south approach viaduct (structural SLR exposure),
557,38.65527,-8.969032,25.345,False,Bridge south approach viaduct (structural SLR exposure),
558,38.655684,-8.968808,24.913,False,Bridge south approach viaduct (structural SLR exposure),
559,38.656099,-8.968585,23.904,False,Bridge south approach viaduct (structural SLR exposure),
560,38.656513,-8.968361,22.551,False,Bridge south approach viaduct (structural SLR exposure),
561,38.656927,-8.968138,21.098,False,Bridge south approach viaduct (structural SLR exposure),
562,38.657342,-8.967914,19.421,False,Bridge south approach viaduct (structural SLR exposure),
563,38.657756,-8.967691,18.001,False,Bridge south approach viaduct (structural SLR exposure),
564,38.658171,-8.967467,16.939,False,Bridge south approach viaduct (structural SLR exposure),
565,38.658585,-8.967243,16.566,False,Bridge south approach viaduct (structural SLR exposure),
566,38.658999,-8.96702,16.787,False,Bridge south approach viaduct (structural SLR exposure),
567,38.659414,-8.966796,17.525,False,Bridge south approach viaduct (structural SLR exposure),
568,38.659828,-8.966573,17.908,False,Bridge south approach viaduct (structural SLR exposure),
569,38.660243,-8.966349,17.631,False,Bridge south approach viaduct (structural SLR exposure),
570,38.660657,-8.966126,17.425,False,Bridge south approach viaduct (structural SLR exposure),
571,38.661072,-8.965902,17.994,False,Bridge south approach viaduct (structural SLR exposure),
572,38.661486,-8.965679,18.624,False,Bridge south approach viaduct (structural SLR exposure),
573,38.6619,-8.965455,18.319,False,Bridge south approach viaduct (structural SLR exposure),
574,38.662315,-8.965232,17.784,False,Bridge south approach viaduct (structural SLR exposure),
575,38.662729,-8.965008,17.826,False,Bridge south approach viaduct (structural SLR exposure),
576,38.663144,-8.964785,18.065,False,Bridge south approach viaduct (structural SLR exposure),
577,38.663558,-8.964561,17.624,False,Bridge south approach viaduct (structural SLR exposure),
578,38.663972,-8.964338,17.017,False,Bridge south approach viaduct (structural SLR exposure),
579,38.664387,-8.964114,17.756,False,Bridge south approach viaduct (structural SLR exposure),
580,38.664801,-8.96389,19.012,False,Bridge south approach viaduct (structural SLR exposure),
581,38.665216,-8.963667,19.619,False,Bridge south approach viaduct (structural SLR exposure),
582,38.66563,-8.963443,19.707,False,Bridge south approach viaduct (structural SLR exposure),
583,38.666045,-8.96322,18.64,False,Bridge south approach viaduct (structural SLR exposure),
584,38.666459,-8.962996,17.659,False,Bridge south approach viaduct (structural SLR exposure),
585,38.666873,-8.962773,17.35,False,Bridge south approach viaduct (structural SLR exposure),
586,38.667288,-8.962549,16.825,False,Bridge south approach viaduct (structural SLR exposure),
587,38.667702,-8.962326,15.508,False,Bridge south approach viaduct (structural SLR exposure),
588,38.668117,-8.962102,14.228,False,Bridge south approach viaduct (structural SLR exposure),
589,38.668531,-8.961879,13.314,False,Bridge south approach viaduct (structural SLR exposure),
590,38.668945,-8.961655,12.808,False,Bridge south approach viaduct (structural SLR exposure),
591,38.66936,-8.961432,11.949,False,Bridge south approach viaduct (structural SLR exposure),
592,38.669774,-8.961208,10.793,False,Bridge south approach viaduct (structural SLR exposure),
593,38.670189,-8.960984,10.37,False,Bridge south approach viaduct (structural SLR exposure),
594,38.670603,-8.960761,10.445,False,Bridge south approach viaduct (structural SLR exposure),
595,38.671018,-8.960537,10.944,False,Bridge south approach viaduct (structural SLR exposure),
596,38.671432,-8.960314,11.583,False,Bridge south approach viaduct (structural SLR exposure),
597,38.671846,-8.96009,12.534,False,Bridge south approach viaduct (structural SLR exposure),
598,38.672261,-8.959867,14.321,False,Bridge south approach viaduct (structural SLR exposure),
599,38.672675,-8.959643,16.558,False,Bridge south approach viaduct (structural SLR exposure),
600,38.67309,-8.95942,18.358,False,Bridge south approach viaduct (structural SLR exposure),
601,38.673504,-8.959196,19.857,False,Bridge south approach viaduct (structural SLR exposure),
602,38.673918,-8.958973,19.831,False,Bridge south approach viaduct (structural SLR exposure),
603,38.674333,-8.958749,18.898,False,Bridge south approach viaduct (structural SLR exposure),
604,38.674747,-8.958526,17.736,False,Bridge south approach viaduct (structural SLR exposure),
605,38.675162,-8.958302,16.715,False,Bridge south approach viaduct (structural SLR exposure),
606,38.675576,-8.958079,15.488,False,Bridge south approach viaduct (structural SLR exposure),
607,38.675991,-8.957855,14.711,False,Bridge south approach viaduct (structural SLR exposure),
608,38.676405,-8.957631,14.316,False,Bridge south approach viaduct (structural SLR exposure),
609,38.676819,-8.957408,14.304,False,Bridge south approach viaduct (structural SLR exposure),
610,38.677234,-8.957184,14.922,False,Bridge south approach viaduct (structural SLR exposure),
611,38.677648,-8.956961,15.422,False,Bridge south approach viaduct (structural SLR exposure),
612,38.678063,-8.956737,15.413,False,Bridge south approach viaduct (structural SLR exposure),
613,38.678477,-8.956514,14.922,False,Bridge south approach viaduct (structural SLR exposure),
614,38.678892,-8.95629,14.054,False,Bridge south approach viaduct (structural SLR exposure),
615,38.679306,-8.956067,12.891,False,Bridge south approach viaduct (structural SLR exposure),
616,38.67972,-8.955843,11.458,False,Bridge south approach viaduct (structural SLR exposure),
617,38.680135,-8.95562,10.127,False,Bridge south approach viaduct (structural SLR exposure),
618,38.680549,-8.955396,9.135,False,Bridge south approach viaduct (structural SLR exposure),
619,38.680964,-8.955173,8.637,False,Bridge south approach viaduct (structural SLR exposure),
620,38.681378,-8.954949,8.413,False,Bridge south approach viaduct (structural SLR exposure),
621,38.681792,-8.954726,8.053,False,Bridge south approach viaduct (structural SLR exposure),
622,38.682207,-8.954502,7.823,False,Bridge south approach viaduct (structural SLR exposure),
623,38.682621,-8.954278,8.476,False,Bridge south approach viaduct (structural SLR exposure),
624,38.683036,-8.954055,9.484,False,Bridge south approach viaduct (structural SLR exposure),
625,38.68345,-8.953831,9.666,False,Bridge south approach viaduct (structural SLR exposure),
626,38.683865,-8.953608,9.333,False,Bridge south approach viaduct (structural SLR exposure),
627,38.684279,-8.953384,8.916,False,Bridge south approach viaduct (structural SLR exposure),
628,38.684693,-8.953161,8.332,False,Bridge south approach viaduct (structural SLR exposure),
629,38.685108,-8.952937,7.519,False,Bridge south approach viaduct (structural SLR exposure),
630,38.685522,-8.952714,6.4,False,Bridge south approach viaduct (structural SLR exposure),
631,38.685937,-8.95249,5.393,False,Bridge south approach viaduct (structural SLR exposure),
632,38.686351,-8.952267,4.635,False,Bridge south approach viaduct (structural SLR exposure),
633,38.686765,-8.952043,3.9,False,Bridge south approach viaduct (structural SLR exposure),
634,38.68718,-8.95182,2.831,True,Bridge south approach viaduct (structural SLR exposure),
635,38.687594,-8.951596,1.758,True,Bridge south approach viaduct (structural SLR exposure),
636,38.688009,-8.951372,1.808,True,Bridge south approach viaduct (structural SLR exposure),
637,38.688423,-8.951149,1.345,True,Bridge south approach viaduct (structural SLR exposure),
638,38.688838,-8.950925,2.166,True,Bridge south approach viaduct (structural SLR exposure),
639,38.689252,-8.950702,3.116,False,Bridge south approach viaduct (structural SLR exposure),
640,38.689666,-8.950478,4.619,False,Bridge south approach viaduct (structural SLR exposure),
641,38.690081,-8.950255,6.385,False,Bridge south approach viaduct (structural SLR exposure),
642,38.690495,-8.950031,7.955,False,Bridge south approach viaduct (structural SLR exposure),
643,38.69091,-8.949808,9.334,False,Bridge south approach viaduct (structural SLR exposure),
644,38.691324,-8.949584,10.433,False,Bridge south approach viaduct (structural SLR exposure),
645,38.691738,-8.949361,11.875,False,Bridge south approach viaduct (structural SLR exposure),
646,38.692153,-8.949137,13.01,False,Bridge south approach viaduct (structural SLR exposure),
647,38.692567,-8.948914,13.084,False,Bridge south approach viaduct (structural SLR exposure),
648,38.692982,-8.94869,12.601,False,Bridge south approach viaduct (structural SLR exposure),
649,38.693396,-8.948467,11.946,False,Bridge south approach viaduct (structural SLR exposure),
650,38.693811,-8.948243,11.655,False,Bridge south approach viaduct (structural SLR exposure),
651,38.694225,-8.948019,12.347,False,Bridge south approach viaduct (structural SLR exposure),
652,38.694639,-8.947796,13.57,False,Bridge south approach viaduct (structural SLR exposure),
653,38.695054,-8.947572,14.378,False,Bridge south approach viaduct (structural SLR exposure),
654,38.695468,-8.947349,13.711,False,Bridge south approach viaduct (structural SLR exposure),
655,38.695883,-8.947125,13.094,False,Bridge south approach viaduct (structural SLR exposure),
656,38.696297,-8.946902,13.366,False,Bridge south approach viaduct (structural SLR exposure),
657,38.696711,-8.946678,13.628,False,Bridge south approach viaduct (structural SLR exposure),
658,38.697126,-8.946455,13.426,False,Bridge south approach viaduct (structural SLR exposure),
659,38.69754,-8.946231,13.421,False,Bridge south approach viaduct (structural SLR exposure),
660,38.697955,-8.946008,13.209,False,Bridge south approach viaduct (structural SLR exposure),
661,38.698369,-8.945784,14.659,False,Bridge south approach viaduct (structural SLR exposure),
662,38.698784,-8.945561,16.357,False,Bridge south approach viaduct (structural SLR exposure),
663,38.699198,-8.945337,18.17,False,Bridge south approach viaduct (structural SLR exposure),
664,38.699612,-8.945114,18.591,False,Bridge south approach viaduct (structural SLR exposure),
665,38.700027,-8.94489,18.807,False,"Alcochete / Samouco marshes (2010, 2026)",
666,38.700441,-8.944666,18.973,False,"Alcochete / Samouco marshes (2010, 2026)",
667,38.700856,-8.944443,20.23,False,"Alcochete / Samouco marshes (2010, 2026)",
668,38.70127,-8.944219,22.019,False,"Alcochete / Samouco marshes (2010, 2026)",
669,38.701685,-8.943996,23.36,False,"Alcochete / Samouco marshes (2010, 2026)",
670,38.702099,-8.943772,24.081,False,"Alcochete / Samouco marshes (2010, 2026)",
