scenario,variant,option,year,slr_m,closure_days_yr,annual_cost_low_M,annual_cost_mid_M,annual_cost_hi_M,cum_cost_low_bn,cum_cost_mid_bn,cum_cost_hi_bn
SSP1-2.6,+geoid,A,2056,0.374,0.0007,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,A,2057,0.378,0.0007,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,A,2058,0.382,0.0007,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,A,2059,0.386,0.0008,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,A,2060,0.39,0.0008,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,A,2061,0.394,0.0008,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,A,2062,0.398,0.0009,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,A,2063,0.402,0.0009,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,A,2064,0.406,0.0009,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,A,2065,0.41,0.0009,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,A,2066,0.414,0.001,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,A,2067,0.418,0.001,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,A,2068,0.422,0.001,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,A,2069,0.426,0.0011,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,A,2070,0.43,0.0011,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,A,2071,0.434,0.0011,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,A,2072,0.438,0.0012,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,A,2073,0.442,0.0012,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,A,2074,0.446,0.0012,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,A,2075,0.45,0.0013,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,A,2076,0.454,0.0013,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,A,2077,0.458,0.0014,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,A,2078,0.462,0.0014,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,A,2079,0.466,0.0015,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,A,2080,0.47,0.0015,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,A,2081,0.474,0.0016,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,A,2082,0.478,0.0016,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,A,2083,0.482,0.0017,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,A,2084,0.486,0.0017,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,A,2085,0.49,0.0018,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,A,2086,0.494,0.0018,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,A,2087,0.498,0.0019,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,A,2088,0.502,0.002,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,A,2089,0.506,0.002,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,A,2090,0.51,0.0021,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,A,2091,0.514,0.0021,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,A,2092,0.518,0.0022,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,A,2093,0.522,0.0023,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,A,2094,0.526,0.0024,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,A,2095,0.53,0.0024,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,A,2096,0.534,0.0025,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,A,2097,0.538,0.0026,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,A,2098,0.542,0.0027,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,A,2099,0.546,0.0028,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,A,2100,0.55,0.0029,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,B,2025,0.185,0.0001,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,B,2026,0.192,0.0002,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,B,2027,0.199,0.0002,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,B,2028,0.206,0.0002,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,B,2029,0.213,0.0002,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,B,2030,0.22,0.0002,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,B,2031,0.226,0.0002,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,B,2032,0.232,0.0002,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,B,2033,0.238,0.0002,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,B,2034,0.244,0.0002,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,B,2035,0.25,0.0003,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,B,2036,0.256,0.0003,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,B,2037,0.262,0.0003,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,B,2038,0.268,0.0003,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,B,2039,0.274,0.0003,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,B,2040,0.28,0.0003,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,B,2041,0.287,0.0003,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,B,2042,0.294,0.0004,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,B,2043,0.301,0.0004,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,B,2044,0.308,0.0004,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,B,2045,0.315,0.0004,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,B,2046,0.322,0.0005,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,B,2047,0.329,0.0005,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,B,2048,0.336,0.0005,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,B,2049,0.343,0.0005,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,B,2050,0.35,0.0006,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,B,2051,0.354,0.0006,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,B,2052,0.358,0.0006,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,B,2053,0.362,0.0006,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,B,2054,0.366,0.0007,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,B,2055,0.37,0.0007,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,B,2056,0.374,0.0007,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,B,2057,0.378,0.0007,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,B,2058,0.382,0.0007,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,B,2059,0.386,0.0008,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,B,2060,0.39,0.0008,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,B,2061,0.394,0.0008,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,B,2062,0.398,0.0009,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,B,2063,0.402,0.0009,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,B,2064,0.406,0.0009,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,B,2065,0.41,0.0009,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,B,2066,0.414,0.001,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,B,2067,0.418,0.001,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,B,2068,0.422,0.001,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,B,2069,0.426,0.0011,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,B,2070,0.43,0.0011,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,B,2071,0.434,0.0011,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,B,2072,0.438,0.0012,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,B,2073,0.442,0.0012,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,B,2074,0.446,0.0012,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,B,2075,0.45,0.0013,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,B,2076,0.454,0.0013,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,B,2077,0.458,0.0014,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,B,2078,0.462,0.0014,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,B,2079,0.466,0.0015,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,B,2080,0.47,0.0015,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,B,2081,0.474,0.0016,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,B,2082,0.478,0.0016,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,B,2083,0.482,0.0017,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,B,2084,0.486,0.0017,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,B,2085,0.49,0.0018,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,B,2086,0.494,0.0018,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,B,2087,0.498,0.0019,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,B,2088,0.502,0.002,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,B,2089,0.506,0.002,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,B,2090,0.51,0.0021,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,B,2091,0.514,0.0021,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,B,2092,0.518,0.0022,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,B,2093,0.522,0.0023,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,B,2094,0.526,0.0024,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,B,2095,0.53,0.0024,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,B,2096,0.534,0.0025,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,B,2097,0.538,0.0026,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,B,2098,0.542,0.0027,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,B,2099,0.546,0.0028,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,B,2100,0.55,0.0029,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,C,2025,0.185,0.0001,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,C,2026,0.192,0.0002,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,C,2027,0.199,0.0002,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,C,2028,0.206,0.0002,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,C,2029,0.213,0.0002,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,C,2030,0.22,0.0002,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,C,2031,0.226,0.0002,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,C,2032,0.232,0.0002,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,C,2033,0.238,0.0002,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,C,2034,0.244,0.0002,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,C,2035,0.25,0.0003,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,C,2036,0.256,0.0003,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,C,2037,0.262,0.0003,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,C,2038,0.268,0.0003,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,C,2039,0.274,0.0003,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,C,2040,0.28,0.0003,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,C,2041,0.287,0.0003,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,C,2042,0.294,0.0004,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,C,2043,0.301,0.0004,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,C,2044,0.308,0.0004,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,C,2045,0.315,0.0004,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,C,2046,0.322,0.0005,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,C,2047,0.329,0.0005,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,C,2048,0.336,0.0005,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,C,2049,0.343,0.0005,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,C,2050,0.35,0.0006,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,C,2051,0.354,0.0006,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,C,2052,0.358,0.0006,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,C,2053,0.362,0.0006,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,C,2054,0.366,0.0007,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,C,2055,0.37,0.0007,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,C,2056,0.374,0.0007,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,C,2057,0.378,0.0007,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,C,2058,0.382,0.0007,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,C,2059,0.386,0.0008,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,C,2060,0.39,0.0008,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,C,2061,0.394,0.0008,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,C,2062,0.398,0.0009,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,C,2063,0.402,0.0009,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,C,2064,0.406,0.0009,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,C,2065,0.41,0.0009,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,C,2066,0.414,0.001,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,C,2067,0.418,0.001,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,C,2068,0.422,0.001,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,C,2069,0.426,0.0011,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,C,2070,0.43,0.0011,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,C,2071,0.434,0.0011,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,C,2072,0.438,0.0012,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,C,2073,0.442,0.0012,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,C,2074,0.446,0.0012,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,C,2075,0.45,0.0013,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,C,2076,0.454,0.0013,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,C,2077,0.458,0.0014,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,C,2078,0.462,0.0014,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,C,2079,0.466,0.0015,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,C,2080,0.47,0.0015,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,C,2081,0.474,0.0016,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,C,2082,0.478,0.0016,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,C,2083,0.482,0.0017,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,C,2084,0.486,0.0017,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,C,2085,0.49,0.0018,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,C,2086,0.494,0.0018,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,C,2087,0.498,0.0019,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,C,2088,0.502,0.002,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,C,2089,0.506,0.002,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,C,2090,0.51,0.0021,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,C,2091,0.514,0.0021,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,C,2092,0.518,0.0022,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,C,2093,0.522,0.0023,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,C,2094,0.526,0.0024,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,C,2095,0.53,0.0024,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,C,2096,0.534,0.0025,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,C,2097,0.538,0.0026,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,C,2098,0.542,0.0027,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,C,2099,0.546,0.0028,0.0,0.0,0.0,0.0,0.0,0.0
SSP1-2.6,+geoid,C,2100,0.55,0.0029,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,A,2025,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,A,2026,0.06,0.0001,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,A,2027,0.07,0.0001,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,A,2028,0.08,0.0001,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,A,2029,0.09,0.0001,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,A,2030,0.1,0.0001,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,A,2031,0.11,0.0001,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,A,2032,0.12,0.0001,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,A,2033,0.13,0.0001,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,A,2034,0.14,0.0001,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,A,2035,0.15,0.0001,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,A,2036,0.16,0.0001,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,A,2037,0.17,0.0001,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,A,2038,0.18,0.0001,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,A,2039,0.19,0.0002,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,A,2040,0.2,0.0002,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,A,2041,0.21,0.0002,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,A,2042,0.22,0.0002,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,A,2043,0.23,0.0002,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,A,2044,0.24,0.0002,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,A,2045,0.25,0.0003,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,A,2046,0.26,0.0003,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,A,2047,0.27,0.0003,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,A,2048,0.28,0.0003,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,A,2049,0.29,0.0004,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,A,2050,0.3,0.0004,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,A,2051,0.306,0.0004,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,A,2052,0.312,0.0004,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,A,2053,0.318,0.0004,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,A,2054,0.324,0.0005,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,A,2055,0.33,0.0005,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,A,2056,0.336,0.0005,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,A,2057,0.342,0.0005,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,A,2058,0.348,0.0006,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,A,2059,0.354,0.0006,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,A,2060,0.36,0.0006,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,A,2061,0.366,0.0007,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,A,2062,0.372,0.0007,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,A,2063,0.378,0.0007,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,A,2064,0.384,0.0008,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,A,2065,0.39,0.0008,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,A,2066,0.396,0.0008,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,A,2067,0.402,0.0009,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,A,2068,0.408,0.0009,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,A,2069,0.414,0.001,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,A,2070,0.42,0.001,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,A,2071,0.426,0.0011,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,A,2072,0.432,0.0011,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,A,2073,0.438,0.0012,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,A,2074,0.444,0.0012,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,A,2075,0.45,0.0013,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,A,2076,0.456,0.0014,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,A,2077,0.462,0.0014,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,A,2078,0.468,0.0015,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,A,2079,0.474,0.0016,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,A,2080,0.48,0.0016,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,A,2081,0.486,0.0017,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,A,2082,0.492,0.0018,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,A,2083,0.498,0.0019,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,A,2084,0.504,0.002,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,A,2085,0.51,0.0021,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,A,2086,0.516,0.0022,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,A,2087,0.522,0.0023,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,A,2088,0.528,0.0024,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,A,2089,0.534,0.0025,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,A,2090,0.54,0.0026,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,A,2091,0.546,0.0028,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,A,2092,0.552,0.0029,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,A,2093,0.558,0.003,0.0,0.0,0.0001,0.0,0.0,0.0
SSP2-4.5,baseline,A,2094,0.564,0.0032,0.0,0.0,0.0001,0.0,0.0,0.0
SSP2-4.5,baseline,A,2095,0.57,0.0033,0.0,0.0,0.0001,0.0,0.0,0.0
SSP2-4.5,baseline,A,2096,0.576,0.0035,0.0,0.0,0.0001,0.0,0.0,0.0
